word	tag	auc	auc_flipnull	n_models	base_share	aligned_share
transfer	verb	0.5508	0.5201	84	0.000039	0.000062
taunt	verb	0.5506	0.4244	25	0.000006	0.000012
union	noun	0.5506	0.4622	31	0.000008	0.000012
drop	noun	0.5506	0.5118	36	0.000014	0.000020
aim	verb	0.5506	0.4570	91	0.000105	0.000114
stirred	verb	0.5501	0.5147	91	0.000327	0.000348
path	noun	0.5501	0.5359	39	0.000014	0.000016
rinse	verb	0.5501	0.4905	27	0.000007	0.000010
crack	verb	0.5499	0.4478	82	0.000038	0.000050
onset	noun	0.5499	0.4908	36	0.000010	0.000016
rewarded	verb	0.5496	0.5161	21	0.000005	0.000011
deal	verb	0.5496	0.5184	37	0.000018	0.000040
disappearing	verb	0.5496	0.4712	89	0.000173	0.000205
aren	verb	0.5496	0.5340	35	0.000014	0.000021
twitch	verb	0.5496	0.5165	55	0.000022	0.000031
mild	adjective	0.5496	0.4719	30	0.000008	0.000011
apartment	noun	0.5494	0.5163	26	0.000008	0.000011
I'm	verb	0.5494	0.5208	82	0.000183	0.000296
begged	verb	0.5494	0.4405	82	0.000079	0.000107
parking	noun	0.5489	0.5768	54	0.000022	0.000031
Community	noun	0.5487	0.5123	23	0.000006	0.000009
entered	verb	0.5487	0.4740	91	0.000619	0.000678
busy	adjective	0.5484	0.5376	54	0.000019	0.000023
marched	verb	0.5484	0.5182	88	0.000186	0.000232
shook	verb	0.5482	0.5241	91	0.001174	0.001279
thickets	noun	0.5480	0.4716	48	0.000013	0.000017
rang	verb	0.5477	0.5600	89	0.000106	0.000127
answers	noun	0.5477	0.5213	25	0.000006	0.000009
rescued	verb	0.5477	0.4419	31	0.000008	0.000014
previously	adverb	0.5477	0.5425	35	0.000010	0.000014
contradicted	verb	0.5477	0.6255	74	0.000024	0.000034
listening	verb	0.5475	0.4575	68	0.000030	0.000039
relieved	verb	0.5473	0.5165	41	0.000011	0.000015
immersed	verb	0.5473	0.5142	23	0.000006	0.000012
stalking	verb	0.5473	0.5673	34	0.000011	0.000017
drawing	verb	0.5473	0.5468	20	0.000005	0.000008
strike	verb	0.5473	0.5099	92	0.000379	0.000408
visit	verb	0.5473	0.5468	92	0.000084	0.000116
guide	verb	0.5473	0.5477	41	0.000017	0.000025
ready	adjective	0.5468	0.4882	91	0.000087	0.000096
hide	verb	0.5468	0.5246	92	0.000119	0.000132
taxpayer	noun	0.5466	0.4901	26	0.000010	0.000017
resumed	verb	0.5466	0.5470	26	0.000007	0.000021
comfort	noun	0.5466	0.4133	22	0.000006	0.000010
heaved	verb	0.5466	0.5359	22	0.000009	0.000024
weapons	noun	0.5463	0.4518	21	0.000005	0.000008
dragging	verb	0.5463	0.4778	23	0.000007	0.000010
chili	noun	0.5463	0.5099	23	0.000006	0.000009
slow	adjective	0.5461	0.4069	56	0.000017	0.000023
crouched	verb	0.5461	0.4802	42	0.000019	0.000037
taped	verb	0.5458	0.5076	27	0.000009	0.000024
s	noun	0.5458	0.4924	27	0.000017	0.000023
cashed	verb	0.5458	0.5222	74	0.000058	0.000076
thoughts	noun	0.5458	0.4735	37	0.000010	0.000015
reverse	verb	0.5458	0.4946	30	0.000021	0.000023
hurl	verb	0.5454	0.4386	46	0.000015	0.000022
gag	verb	0.5454	0.4622	64	0.000042	0.000055
rows	noun	0.5454	0.5071	33	0.000009	0.000014
person	noun	0.5454	0.4173	64	0.000026	0.000032
anywhere	adverb	0.5454	0.4813	28	0.000010	0.000014
dog	noun	0.5451	0.5312	38	0.000011	0.000017
speeding	verb	0.5451	0.4960	30	0.000009	0.000018
reopen	verb	0.5451	0.5862	38	0.000012	0.000018
corners	noun	0.5449	0.4721	39	0.000011	0.000014
reprimand	verb	0.5449	0.5085	27	0.000007	0.000011
uniform	noun	0.5449	0.5061	28	0.000007	0.000014
toss	verb	0.5449	0.4849	32	0.000009	0.000016
starved	verb	0.5449	0.4882	29	0.000012	0.000017
today	noun	0.5447	0.4908	78	0.000031	0.000044
retired	verb	0.5444	0.4724	40	0.000014	0.000020
woods	noun	0.5444	0.4494	91	0.000073	0.000082
fashioned	verb	0.5444	0.5548	21	0.000005	0.000008
ache	noun	0.5444	0.4797	35	0.000013	0.000017
clipped	verb	0.5442	0.4752	60	0.000029	0.000049
coffee	noun	0.5440	0.5033	63	0.000025	0.000033
hurt	verb	0.5440	0.4381	92	0.000755	0.000778
don	verb	0.5435	0.4773	50	0.000697	0.000736
emptied	verb	0.5435	0.5099	79	0.000123	0.000156
cheered	verb	0.5430	0.5236	91	0.000033	0.000044
flog	verb	0.5430	0.5118	29	0.000009	0.000013
straps	noun	0.5430	0.4759	29	0.000008	0.000011
crumple	adjective	0.5425	0.4227	80	0.000088	0.000100
spray	noun	0.5425	0.4773	49	0.000033	0.000050
pluck	verb	0.5425	0.4981	21	0.000005	0.000008
November	noun	0.5425	0.4991	34	0.000009	0.000013
members	noun	0.5425	0.5440	39	0.000013	0.000018
est	noun	0.5425	0.5104	20	0.000006	0.000009
monument	noun	0.5425	0.4750	20	0.000007	0.000011
lim	noun	0.5425	0.4939	23	0.000009	0.000009
zipped	verb	0.5423	0.4974	60	0.000043	0.000059
complete	adjective	0.5421	0.4962	73	0.000049	0.000066
requires	verb	0.5421	0.4721	83	0.000072	0.000085
greens	noun	0.5421	0.5095	28	0.000008	0.000010
shove	verb	0.5421	0.5038	39	0.000016	0.000024
holding	verb	0.5421	0.4197	63	0.000027	0.000034
jammed	verb	0.5421	0.5194	41	0.000021	0.000051
leaves	noun	0.5421	0.5076	31	0.000010	0.000018
Love	noun	0.5418	0.4523	22	0.000006	0.000008
safe	adjective	0.5416	0.5061	29	0.000008	0.000011
printed	verb	0.5416	0.5688	60	0.000037	0.000059
ex	noun	0.5416	0.4641	27	0.000007	0.000015
wanted	verb	0.5411	0.5302	92	0.000429	0.000458
choked	verb	0.5411	0.5005	85	0.000138	0.000170
tenants	noun	0.5411	0.5109	46	0.000021	0.000030
describe	verb	0.5409	0.4532	48	0.000016	0.000020
expanse	noun	0.5409	0.4055	52	0.000014	0.000019
flank	noun	0.5406	0.5444	27	0.000007	0.000010
whistled	verb	0.5406	0.4527	24	0.000008	0.000012
valley	noun	0.5406	0.5248	34	0.000011	0.000014
customs	noun	0.5404	0.4601	30	0.000010	0.000016
rest	verb	0.5402	0.5572	92	0.000062	0.000069
narrow	adjective	0.5402	0.4504	31	0.000010	0.000017
cooed	verb	0.5402	0.5095	33	0.000009	0.000019
interfere	verb	0.5402	0.4690	30	0.000008	0.000011
anointed	verb	0.5399	0.5250	26	0.000007	0.000011
promising	verb	0.5399	0.4797	26	0.000007	0.000010
shoes	noun	0.5397	0.5458	92	0.000068	0.000075
scan	verb	0.5397	0.4712	80	0.000041	0.000051
build	verb	0.5397	0.4967	92	0.000324	0.000350
blocked	verb	0.5397	0.4806	73	0.000053	0.000063
company	noun	0.5397	0.4924	33	0.000010	0.000016
farewell	noun	0.5397	0.4258	35	0.000009	0.000013
blew	noun	0.5395	0.5286	60	0.000055	0.000073
convulse	verb	0.5392	0.4565	79	0.000031	0.000043
spending	verb	0.5392	0.5378	25	0.000006	0.000009
undo	verb	0.5392	0.4957	71	0.000029	0.000036
neighborhood	noun	0.5392	0.5591	60	0.000019	0.000024
drained	verb	0.5392	0.4957	60	0.000029	0.000043
staircase	noun	0.5390	0.5236	26	0.000011	0.000014
combine	verb	0.5388	0.5246	87	0.000060	0.000066
glancing	verb	0.5388	0.4960	64	0.000045	0.000058
strapped	verb	0.5388	0.5019	36	0.000017	0.000021
looks	verb	0.5388	0.4837	20	0.000006	0.000010
chemical	noun	0.5385	0.5054	22	0.000006	0.000009
repainted	verb	0.5385	0.4676	36	0.000015	0.000022
receiving	verb	0.5385	0.4967	68	0.000023	0.000030
cuts	noun	0.5383	0.4627	32	0.000009	0.000013
excitement	noun	0.5383	0.5345	91	0.000031	0.000037
fitted	verb	0.5378	0.4844	27	0.000010	0.000017
That's	verb	0.5378	0.5170	31	0.000014	0.000062
storming	verb	0.5378	0.4920	73	0.000043	0.000050
lower	adjective	0.5378	0.4948	87	0.000069	0.000083
looped	verb	0.5378	0.5473	51	0.000019	0.000026
erased	verb	0.5376	0.5104	32	0.000013	0.000022
visited	verb	0.5376	0.6016	64	0.000033	0.000042
knelt	verb	0.5373	0.5033	87	0.000193	0.000228
rise	verb	0.5371	0.4187	42	0.000014	0.000021
crumble	noun	0.5369	0.5043	28	0.000008	0.000011
salt	noun	0.5369	0.5491	91	0.000031	0.000037
cook	verb	0.5369	0.5484	90	0.000049	0.000057
private	adjective	0.5366	0.5224	58	0.000018	0.000024
brush	noun	0.5366	0.5043	34	0.000012	0.000016
spliced	verb	0.5364	0.4768	31	0.000008	0.000011
electric	noun	0.5364	0.5553	41	0.000013	0.000018
sit	verb	0.5364	0.5009	92	0.000152	0.000171
handcuffed	noun	0.5364	0.4716	21	0.000006	0.000009
shade	verb	0.5364	0.4934	37	0.000011	0.000014
sliding	verb	0.5364	0.4766	76	0.000028	0.000045
re-enter	verb	0.5364	0.4851	20	0.000005	0.000008
shut	verb	0.5364	0.4367	91	0.000663	0.000677
clean	adjective	0.5362	0.4735	26	0.000007	0.000010
gates	noun	0.5362	0.4740	22	0.000006	0.000009
chucked	verb	0.5359	0.4419	21	0.000006	0.000014
leaping	verb	0.5359	0.5508	36	0.000011	0.000016
secret	noun	0.5359	0.4733	50	0.000014	0.000018
apologise	verb	0.5359	0.5234	24	0.000011	0.000014
strummed	verb	0.5357	0.4974	30	0.000009	0.000012
succumbed	verb	0.5354	0.5470	54	0.000020	0.000025
sacrificed	verb	0.5354	0.4428	35	0.000015	0.000020
human	noun	0.5354	0.4929	57	0.000019	0.000026
flames	noun	0.5354	0.5099	92	0.000043	0.000050
silent	adjective	0.5352	0.4853	90	0.000036	0.000048
deep	adjective	0.5352	0.3993	86	0.000057	0.000066
burial	noun	0.5350	0.5085	25	0.000007	0.000010
backyard	noun	0.5350	0.4225	55	0.000021	0.000029
accelerated	verb	0.5350	0.5326	71	0.000034	0.000040
dinner	noun	0.5350	0.5000	25	0.000008	0.000012
use	verb	0.5350	0.5383	92	0.001494	0.001622
blazing	verb	0.5350	0.4565	20	0.000005	0.000007
fade	noun	0.5347	0.4634	34	0.000022	0.000027
repeat	verb	0.5345	0.4967	55	0.000053	0.000062
loudly	adverb	0.5345	0.5142	92	0.000147	0.000157
racing	verb	0.5343	0.5473	62	0.000021	0.000026
closing	noun	0.5343	0.4901	52	0.000022	0.000027
compress	verb	0.5340	0.4882	31	0.000008	0.000011
strawberries	noun	0.5340	0.4631	24	0.000006	0.000009
watch	noun	0.5340	0.4234	21	0.000006	0.000011
knee	noun	0.5340	0.4220	85	0.000047	0.000056
soaked	verb	0.5338	0.4603	28	0.000009	0.000013
awoke	verb	0.5338	0.4582	22	0.000006	0.000009
reduce	verb	0.5338	0.5359	76	0.000047	0.000061
ride	verb	0.5338	0.5553	60	0.000033	0.000050
scratch	verb	0.5336	0.4461	33	0.000011	0.000023
supposed	verb	0.5336	0.5274	31	0.000010	0.000014
watered	verb	0.5336	0.5491	41	0.000020	0.000023
curled	verb	0.5336	0.5142	71	0.000062	0.000087
no	adverb	0.5336	0.5482	92	0.000168	0.000184
punished	verb	0.5336	0.5406	21	0.000006	0.000009
engorged	verb	0.5336	0.4560	20	0.000006	0.000007
cum	noun	0.5336	0.5378	28	0.000024	0.000024
purified	verb	0.5333	0.5149	30	0.000008	0.000014
cross	verb	0.5331	0.5388	61	0.000021	0.000030
frustration	noun	0.5331	0.5562	39	0.000011	0.000014
paddled	verb	0.5331	0.4929	45	0.000017	0.000023
brow	noun	0.5331	0.5201	20	0.000006	0.000009
hasn't	adverb	0.5331	0.5014	21	0.000009	0.000018
winter	noun	0.5331	0.5491	37	0.000011	0.000013
panic	verb	0.5331	0.4660	91	0.000140	0.000156
slamming	verb	0.5331	0.4464	64	0.000038	0.000050
pack	verb	0.5331	0.5132	25	0.000010	0.000021
side	verb	0.5328	0.5333	54	0.000023	0.000032
insert	verb	0.5328	0.5017	22	0.000009	0.000011
lose	verb	0.5326	0.4608	92	0.000384	0.000425
restrained	verb	0.5326	0.5364	87	0.000041	0.000050
fleshy	adjective	0.5326	0.4761	20	0.000005	0.000008
night	noun	0.5326	0.5350	92	0.000087	0.000093
changing	verb	0.5326	0.4853	37	0.000017	0.000024
yearn	verb	0.5324	0.4646	36	0.000011	0.000021
shutting	verb	0.5324	0.4700	24	0.000008	0.000012
exhilaration	noun	0.5321	0.4844	60	0.000016	0.000022
viciously	adverb	0.5321	0.4490	21	0.000006	0.000008
hand	verb	0.5321	0.5406	61	0.000033	0.000038
sleep	noun	0.5321	0.5444	21	0.000006	0.000007
drown	verb	0.5321	0.3963	56	0.000025	0.000035
lock	noun	0.5321	0.5239	28	0.000008	0.000010
puffed	verb	0.5321	0.4513	41	0.000014	0.000022
half	noun	0.5319	0.4936	50	0.000021	0.000032
wreckage	noun	0.5317	0.4499	90	0.000033	0.000038
gunned	verb	0.5317	0.5118	21	0.000006	0.000009
discipline	verb	0.5317	0.5106	36	0.000010	0.000014
pick	verb	0.5317	0.4839	92	0.000093	0.000100
sexually	adverb	0.5317	0.5671	33	0.000018	0.000023
hitting	verb	0.5314	0.4884	48	0.000020	0.000025
yell	verb	0.5312	0.4636	91	0.000108	0.000151
jabbed	noun	0.5312	0.4905	41	0.000020	0.000030
origin	noun	0.5312	0.5350	27	0.000008	0.000010
curse	verb	0.5312	0.5047	25	0.000009	0.000020
head	verb	0.5312	0.5170	61	0.000028	0.000039
that's	verb	0.5312	0.5307	80	0.000374	0.000461
warm	adjective	0.5310	0.4582	90	0.000078	0.000091
E	noun	0.5310	0.5196	28	0.000008	0.000013
found	verb	0.5307	0.5326	92	0.006252	0.006352
punctured	verb	0.5307	0.5558	35	0.000019	0.000024
comforting	verb	0.5307	0.5213	29	0.000008	0.000011
finding	noun	0.5307	0.5232	31	0.000009	0.000014
fork	verb	0.5307	0.5090	25	0.000011	0.000015
recipients	noun	0.5307	0.5189	31	0.000011	0.000015
dived	verb	0.5305	0.5605	32	0.000010	0.000017
stowed	verb	0.5305	0.5019	24	0.000007	0.000015
l	noun	0.5302	0.4939	27	0.000010	0.000015
poisoned	verb	0.5302	0.5071	29	0.000016	0.000019
small	adjective	0.5302	0.5562	71	0.000038	0.000050
rushing	verb	0.5298	0.5444	67	0.000036	0.000044
pockets	noun	0.5298	0.4939	23	0.000009	0.000012
collarbone	noun	0.5295	0.5312	84	0.000036	0.000042
blush	noun	0.5293	0.4740	25	0.000007	0.000010
spotting	verb	0.5293	0.4858	27	0.000012	0.000018
stutter	noun	0.5293	0.4754	45	0.000013	0.000016
anything	noun	0.5293	0.4693	92	0.000111	0.000129
sustained	verb	0.5288	0.5123	25	0.000007	0.000009
more	adverb	0.5288	0.5733	92	0.000137	0.000145
twigs	noun	0.5288	0.4660	21	0.000007	0.000009
written	verb	0.5286	0.5080	20	0.000006	0.000010
deposited	adjective	0.5284	0.5421	63	0.000029	0.000033
show	verb	0.5284	0.5009	92	0.000854	0.000915
wore	verb	0.5284	0.4211	92	0.000217	0.000227
writhing	verb	0.5284	0.4768	25	0.000007	0.000010
defer	verb	0.5281	0.5300	20	0.000008	0.000018
metal	noun	0.5279	0.5610	90	0.000029	0.000036
settle	verb	0.5279	0.5624	65	0.000033	0.000043
embankment	noun	0.5279	0.4955	40	0.000011	0.000014
destroyed	verb	0.5279	0.4182	92	0.000561	0.000583
weren	verb	0.5279	0.4629	46	0.000018	0.000024
release	noun	0.5279	0.5085	41	0.000014	0.000020
email	verb	0.5276	0.5125	60	0.000044	0.000066
spurred	verb	0.5276	0.5007	74	0.000041	0.000048
vines	noun	0.5274	0.4537	31	0.000009	0.000012
corner	noun	0.5272	0.5260	64	0.000028	0.000033
loud	adverb	0.5269	0.4627	53	0.000015	0.000019
crowd	noun	0.5269	0.5265	21	0.000006	0.000007
replace	verb	0.5269	0.5288	91	0.000212	0.000226
unbuckle	verb	0.5269	0.4882	38	0.000011	0.000015
stripped	verb	0.5267	0.5926	72	0.000051	0.000066
district	noun	0.5267	0.4492	42	0.000012	0.000015
you're	verb	0.5265	0.5085	35	0.000013	0.000024
sobbed	verb	0.5265	0.5411	47	0.000028	0.000043
Secretary	noun	0.5265	0.4655	27	0.000008	0.000009
massaged	verb	0.5265	0.4856	62	0.000038	0.000046
disk	noun	0.5265	0.4655	37	0.000011	0.000014
owe	verb	0.5265	0.5888	31	0.000012	0.000017
registration	noun	0.5262	0.4336	20	0.000006	0.000008
franc	noun	0.5260	0.5014	41	0.000011	0.000014
bathed	verb	0.5260	0.5208	77	0.000041	0.000047
file	verb	0.5260	0.4702	92	0.002069	0.002148
tax	verb	0.5260	0.4693	23	0.000007	0.000009
Biden	noun	0.5258	0.4872	34	0.000009	0.000012
officially	adverb	0.5255	0.5454	25	0.000007	0.000010
repairs	noun	0.5255	0.4546	55	0.000022	0.000027
f	noun	0.5255	0.4686	60	0.000021	0.000028
keys	noun	0.5253	0.4241	36	0.000016	0.000020
names	noun	0.5250	0.4787	21	0.000006	0.000008
flipped	verb	0.5250	0.4459	90	0.000403	0.000501
dress	verb	0.5250	0.5090	39	0.000016	0.000025
Strada	noun	0.5250	0.4882	21	0.000006	0.000007
frequent	adjective	0.5250	0.4636	21	0.000006	0.000007
ribs	noun	0.5250	0.4830	71	0.000035	0.000042
promenade	noun	0.5248	0.4804	24	0.000007	0.000008
desktop	noun	0.5248	0.6070	40	0.000012	0.000013
letting	verb	0.5246	0.4620	84	0.000074	0.000086
amounts	verb	0.5246	0.4972	67	0.000043	0.000052
spank	verb	0.5246	0.5562	63	0.000024	0.000029
heart	noun	0.5246	0.5232	92	0.000110	0.000121
mind	noun	0.5246	0.4783	22	0.000006	0.000008
surrender	verb	0.5246	0.3492	39	0.000019	0.000036
stir	verb	0.5246	0.5813	87	0.000035	0.000049
slump	verb	0.5246	0.4532	83	0.000087	0.000094
glove	noun	0.5243	0.4572	40	0.000013	0.000020
gaze	noun	0.5241	0.5638	44	0.000015	0.000018
brown	noun	0.5241	0.4272	25	0.000007	0.000009
haywire	noun	0.5241	0.5359	54	0.000015	0.000019
continuing	verb	0.5241	0.4943	91	0.000217	0.000236
presence	noun	0.5236	0.4721	53	0.000016	0.000019
disintegrate	verb	0.5236	0.5017	22	0.000006	0.000008
raced	verb	0.5236	0.4568	86	0.000076	0.000114
cough	verb	0.5236	0.4249	83	0.000056	0.000073
resigned	verb	0.5232	0.5428	26	0.000009	0.000012
greedily	adverb	0.5232	0.5444	67	0.000025	0.000029
notes	noun	0.5232	0.5624	90	0.000039	0.000045
shiver	noun	0.5229	0.5357	76	0.000026	0.000032
dream	verb	0.5229	0.4910	56	0.000033	0.000045
heat	verb	0.5229	0.4327	68	0.000021	0.000025
peace	noun	0.5227	0.5019	79	0.000029	0.000039
filing	noun	0.5227	0.4664	23	0.000006	0.000010
possess	verb	0.5227	0.4745	45	0.000032	0.000042
urgent	adjective	0.5227	0.4929	23	0.000006	0.000010
teach	verb	0.5222	0.5317	92	0.000262	0.000273
whistle	verb	0.5222	0.4891	30	0.000013	0.000016
wait	verb	0.5222	0.5118	92	0.000727	0.000810
park	noun	0.5222	0.4560	91	0.000031	0.000037
thought	verb	0.5222	0.5189	92	0.001491	0.001620
flicked	adjective	0.5220	0.4967	28	0.000009	0.000013
weigh	verb	0.5220	0.4837	28	0.000008	0.000014
they've	verb	0.5217	0.4986	35	0.000015	0.000018
low	adjective	0.5217	0.4575	51	0.000019	0.000027
power	noun	0.5217	0.5269	53	0.000017	0.000020
dashing	verb	0.5217	0.4957	21	0.000006	0.000007
ground	noun	0.5217	0.5085	92	0.000271	0.000304
spiked	adjective	0.5215	0.5435	28	0.000010	0.000014
edit	verb	0.5215	0.5057	42	0.000015	0.000015
berserk	adjective	0.5213	0.5132	27	0.000008	0.000009
back	verb	0.5213	0.4776	58	0.000039	0.000059
battered	adjective	0.5213	0.4234	29	0.000009	0.000015
breath	noun	0.5210	0.4896	34	0.000014	0.000017
staff	noun	0.5210	0.4983	78	0.000046	0.000057
straddled	verb	0.5210	0.4690	48	0.000024	0.000039
plummeted	verb	0.5208	0.5236	29	0.000008	0.000010
fail	verb	0.5208	0.5794	41	0.000016	0.000019
travel	noun	0.5208	0.5827	47	0.000016	0.000017
learned	verb	0.5208	0.5090	92	0.000347	0.000396
reinstalled	verb	0.5208	0.4334	33	0.000016	0.000021
spied	verb	0.5206	0.5487	20	0.000008	0.000016
ID	noun	0.5206	0.5579	20	0.000007	0.000009
file	noun	0.5206	0.5038	24	0.000007	0.000008
mouthed	verb	0.5206	0.4752	38	0.000014	0.000024
fleeing	verb	0.5203	0.5059	86	0.000100	0.000108
wrists	noun	0.5203	0.4759	35	0.000010	0.000014
noticing	verb	0.5203	0.5312	87	0.000118	0.000127
sad	adjective	0.5203	0.4759	25	0.000008	0.000009
waves	noun	0.5203	0.5163	90	0.000032	0.000039
reward	verb	0.5203	0.5416	85	0.000041	0.000045
style	noun	0.5198	0.4868	44	0.000013	0.000015
swiped	verb	0.5198	0.5652	65	0.000047	0.000075
wouldn't	adverb	0.5198	0.5217	71	0.000117	0.000126
February	noun	0.5198	0.5383	33	0.000010	0.000011
shallow	noun	0.5196	0.4868	30	0.000008	0.000011
click	verb	0.5194	0.5059	38	0.000013	0.000020
choose	verb	0.5194	0.4090	90	0.000115	0.000126
spoon	noun	0.5194	0.5227	57	0.000024	0.000028
draw	verb	0.5194	0.5175	92	0.000137	0.000147
loneliness	noun	0.5194	0.5302	41	0.000012	0.000014
ashes	noun	0.5191	0.5529	28	0.000009	0.000011
commented	verb	0.5191	0.4733	76	0.000044	0.000058
soften	verb	0.5189	0.4622	29	0.000009	0.000011
mopped	verb	0.5189	0.5430	27	0.000014	0.000016
tomorrow	noun	0.5189	0.5137	65	0.000018	0.000023
reality	noun	0.5189	0.4946	48	0.000017	0.000019
amplifier	noun	0.5184	0.5862	32	0.000009	0.000012
suspended	verb	0.5184	0.5151	33	0.000010	0.000013
hammered	verb	0.5184	0.5780	35	0.000014	0.000022
messages	noun	0.5182	0.4823	36	0.000012	0.000014
dreamed	verb	0.5180	0.5194	84	0.000031	0.000038
profanities	noun	0.5180	0.5059	40	0.000017	0.000023
pumped	verb	0.5180	0.4152	62	0.000043	0.000053
sprint	verb	0.5180	0.4872	51	0.000016	0.000018
undress	verb	0.5180	0.4986	91	0.000150	0.000158
walls	noun	0.5177	0.5683	78	0.000053	0.000067
clavicle	noun	0.5175	0.5539	43	0.000013	0.000015
halls	noun	0.5175	0.5312	35	0.000011	0.000017
thick	adjective	0.5175	0.5912	85	0.000081	0.000088
usually	adverb	0.5170	0.4872	59	0.000027	0.000038
refute	verb	0.5170	0.5220	56	0.000049	0.000058
dump	verb	0.5170	0.5151	33	0.000012	0.000014
lovely	adjective	0.5170	0.5104	32	0.000009	0.000012
breathe	verb	0.5168	0.5610	64	0.000057	0.000071
coldly	adverb	0.5165	0.4735	22	0.000007	0.000008
ears	noun	0.5165	0.5581	92	0.000047	0.000052
note	noun	0.5165	0.4513	34	0.000012	0.000014
prevail	verb	0.5165	0.5106	30	0.000018	0.000021
October	noun	0.5165	0.5506	37	0.000011	0.000013
fist	noun	0.5163	0.4527	28	0.000008	0.000011
thrashed	verb	0.5161	0.4934	27	0.000008	0.000011
old	adjective	0.5161	0.5430	92	0.000193	0.000205
daylight	noun	0.5161	0.5326	23	0.000007	0.000009
city	noun	0.5161	0.4887	91	0.000079	0.000084
ghosts	noun	0.5161	0.5156	21	0.000006	0.000007
population	noun	0.5161	0.5775	26	0.000008	0.000009
tabloid	noun	0.5156	0.4589	39	0.000011	0.000014
occasionally	adverb	0.5156	0.5884	91	0.000029	0.000041
invited	verb	0.5156	0.5061	91	0.000375	0.000422
pointed	verb	0.5156	0.4622	91	0.001533	0.001544
belonging	verb	0.5154	0.5716	24	0.000007	0.000008
sides	noun	0.5154	0.5862	52	0.000023	0.000026
concrete	noun	0.5151	0.5099	63	0.000033	0.000036
prevented	verb	0.5151	0.4612	69	0.000027	0.000042
sure	adverb	0.5151	0.4664	67	0.000073	0.000083
porch	noun	0.5151	0.5222	22	0.000006	0.000008
counted	verb	0.5151	0.4390	91	0.000410	0.000427
F	noun	0.5151	0.5588	30	0.000009	0.000013
downward	adverb	0.5151	0.6049	41	0.000012	0.000015
fine	adjective	0.5147	0.4991	91	0.000069	0.000077
cradle	noun	0.5147	0.5047	57	0.000016	0.000020
met	verb	0.5147	0.5298	91	0.000126	0.000148
applicants	noun	0.5147	0.4487	26	0.000010	0.000012
chase	verb	0.5147	0.5699	43	0.000016	0.000020
past	noun	0.5144	0.5681	66	0.000039	0.000048
despair	noun	0.5144	0.5310	28	0.000008	0.000009
snorted	verb	0.5144	0.4915	62	0.000040	0.000065
smell	noun	0.5142	0.4473	44	0.000013	0.000015
inscriptions	noun	0.5142	0.5165	21	0.000007	0.000011
raked	verb	0.5142	0.5388	23	0.000007	0.000010
already	adverb	0.5142	0.5284	92	0.000316	0.000348
departed	verb	0.5139	0.5657	36	0.000019	0.000023
Hi	noun	0.5139	0.5380	78	0.000043	0.000050
countertop	noun	0.5139	0.4140	20	0.000006	0.000007
soaped	verb	0.5137	0.5078	22	0.000006	0.000008
light	noun	0.5137	0.4674	92	0.000119	0.000125
graveyard	noun	0.5137	0.4669	39	0.000011	0.000014
unease	noun	0.5137	0.4286	57	0.000016	0.000020
curves	noun	0.5135	0.4953	36	0.000011	0.000014
tie	noun	0.5132	0.5515	39	0.000011	0.000014
ish-red	adjective	0.5132	0.4877	22	0.000006	0.000008
expletives	noun	0.5132	0.4887	21	0.000009	0.000013
Light	noun	0.5132	0.5083	22	0.000006	0.000008
survive	verb	0.5132	0.5397	41	0.000018	0.000021
