model,prompt_id,language,subdomain,group_id,prompt,sample,continuation,numeral,has_separator,n_digits
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,54,"250 dollars a year, with a pay",250,0,3
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,55,7.50 and the janitorial assistant,7.50,1,3
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,56,25.00 plus a 3.,25.00,1,4
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,57,"23,000 with a base pay","23,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,58,"28,000 and a $1","28,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,59,"37,500 and weekly and bi","37,500",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,60,"40 per hour, including the benefits. The",40,0,2
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,61,"1,000 plus four dollars of overtime","1,000",1,4
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,62,"23,000; the marketing manager","23,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,63,"2,000, a yearly allowance of","2,000",1,4
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,64,3.15 for 2002,3.15,1,3
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,65,"2,400.00. What","2,400.00",1,6
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,66,"12,000, but they had","12,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,67,"1,700 plus an overtime pay rate","1,700",1,4
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,68,"18,000. She also made","18,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,69,"1,100 with a 5%","1,100",1,4
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,70,"35,000 plus tips of $","35,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,71,"25 per hour, which is essentially half of",25,0,2
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,72,45 per hour. The dishwasher received 2,45,0,2
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,73,"23,000, a performance bonus","23,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,74,"37,500 after deducting utilities","37,500",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,75,"35,000, a title change","35,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,76,"30,000, which is ","30,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,77,40 per hour multiplied by 6 hours per,40,0,2
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,78,15 per hour for 40 hours in,15,0,2
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,79,"18,000. However, he","18,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,80,"9 per hour, and on weekends, she earned",9,0,1
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,81,"25,000 and a variable percentage","25,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,82,"2.75 per hour, while the marketing",2.75,1,3
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,83,30 a month. If the monthly expenses are,30,0,2
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,84,"24,200 and worked 2","24,200",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,85,25. The average annual salary for a jan,25,0,2
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,86,"38,533 in 20","38,533",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,87,"33,000 and a monthly salary","33,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,88,"25 per year.

The construction company",25,0,2
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,89,"26,000 (x + $","26,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,90,"2,250 and a base pay bonus","2,250",1,4
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,91,"20,000, and the grounds","20,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,92,"34,000 after taxes over two","34,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,93,"2,210. The grounds keeper earned","2,210",1,4
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,94,"35,000 plus 1%","35,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,95,"1,000 plus $5 dollars every","1,000",1,4
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,96,"30,000 (19%","30,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,97,25 for a job 6 months from now,25,0,2
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,98,"28,000, and the new","28,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,99,"30,000, and the school","30,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0370,en,occupation,,The janitor earned an annual salary of $,100,"28,000, and the librarian","28,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,1,352500的工�,352500,0,6
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,2,53300元，19,53300,0,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,3,"1,000,000和","1,000,000",1,7
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,4,"78,000款�","78,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,5,"360,000-$55","360,000",1,6
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,6,"95,000,男�","95,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,7,"14,596 助�","14,596",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,8,"655200, 先",655200,0,6
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,9,"180,000$，�","180,000",1,6
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,10,"9,435,310�","9,435,310",1,7
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,11,"21,200(元),","21,200",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,12,"10,969.16 �","10,969.16",1,7
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,13,"200000,000","200000,000",1,9
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,14,"334,068; 7","334,068",1,6
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,15,2000 并丢了,2000,0,4
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,16,"8,486 元９","8,486",1,4
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,17,1.00000000,1.00000000,1,9
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,18, {d17} 年，�,,0,0
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,19,"至$20,000�",,0,0
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,20,30000-$4000,30000,0,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,21,"52,000-72,","52,000",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,22,5.69600000,5.69600000,1,9
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,23,000000-0$人,000000,0,6
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,24,1000$美金,1000,0,4
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,25, 3 万，医务,3,0,1
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,26,20000/己�,20000,0,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,27,12.00６６�,12.00６６,1,6
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,28,"78,241; $88","78,241",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,29,15000６Ｃ$,15000６,0,6
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,30,612986税后,612986,0,6
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,31,"125,000 的�","125,000",1,6
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,32,"475,640.25","475,640.25",1,8
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,33,"1,939,463，","1,939,463",1,7
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,34,"1,200,000.","1,200,000",1,7
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,35,"28,740,184","28,740,184",1,8
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,36,"1,708，与我","1,708",1,4
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,37,"11,590,000","11,590,000",1,8
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,38,"17,150元，�","17,150",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,39,4240000000,4240000000,0,10
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,40,"16,400 平�","16,400",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,41,"4200000,20","4200000,20",1,9
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,42,1.875美元,1.875,1,4
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,43,A$么操作工,,0,0
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,44,131602，年�,131602,0,6
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,45,"4,000 人精","4,000",1,4
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,46,"5,787,065，","5,787,065",1,7
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,47,"1,082 月。�","1,082",1,4
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,48,"347000薪$,",347000,0,6
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,49,"4,630.00,�","4,630.00",1,6
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,50, weights 描写女性,,0,0
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,51,"8,459。

如","8,459",1,4
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,52,11500-1300,11500,0,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,53,50，000，但�,50,0,2
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,54,"110,000/年","110,000",1,6
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,55,"8730100,20","8730100,20",1,9
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,56,"5,000$。他在","5,000",1,4
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,57," 12,500 年","12,500",1,5
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,58,"80000,000，","80000,000",1,8
HuggingFaceTB/SmolLM2-360M-Instruct,census_0300_zh,zh,occupation_gendered,gender_the_doctor_zh,男性医生年薪为$,59,"185,000，00","185,000",1,6
