personalities	2.960784
pest	2.862745
plum	3.411765
potion	7.450980
questionable	2.294118
rascal	3.941176
reform	3.607843
rendered	2.450980
roles	2.901961
sedative	2.549020
semen	3.941176
sexuality	3.098039
skates	4.215686
snoring	2.882353
sordid	2.490196
stirred	2.411765
summers	2.627451
Ta	4.529412
trout	4.019608
unaware	2.352941
uncertain	2.372549
unnatural	2.745098
utmost	2.313725
whiff	2.490196
wider	2.490196
abduction	3.627451
absent	2.568627
adequate	2.588235
ant	5.352941
arise	2.960784
Bing	4.568627
bragging	2.313725
cellular	2.843137
cornered	2.294118
countless	2.372549
craziest	2.313725
curl	2.352941
defender	2.980392
destructive	2.392157
drummer	3.666667
everlasting	2.549020
exams	2.843137
explodes	2.470588
exploding	2.588235
forgiving	2.490196
fundamental	3.274510
Geneva	4.039216
grieving	2.725490
Harlem	4.490196
Holmes	25.392157
inmates	3.862745
inspect	2.549020
interpretation	2.549020
mandatory	2.470588
Mercury	3.823529
Minnesota	3.901961
noodle	2.901961
pigeons	3.509804
pinched	2.705882
posse	4.333333
posts	2.764706
programming	3.137255
province	3.196078
provoke	2.490196
radioactive	3.196078
regiment	4.843137
seized	2.529412
sirs	3.803922
spiders	4.450980
startled	2.450980
stressful	2.509804
supplied	2.392157
toothpaste	3.137255
transferring	2.352941
undone	2.450980
weirdest	2.411765
Wh	2.882353
workshop	2.803922
adjusting	2.372549
agitated	2.509804
appearing	2.333333
babysitting	2.705882
brink	2.490196
calculated	2.352941
caliber	2.725490
cheesy	2.607843
closure	3.098039
detained	2.470588
Disneyland	3.000000
Dolly	6.000000
duct	3.137255
Eighty	2.529412
elevated	2.490196
farms	2.843137
fiend	2.803922
fingerprint	3.196078
flashes	2.647059
flea	3.313725
flour	3.156863
fr	4.529412
Frasier	23.117647
fumes	2.862745
heavier	2.294118
install	2.705882
justified	2.470588
lasting	2.352941
leftovers	2.490196
legit	2.666667
loudly	2.568627
Marco	11.901961
mixture	2.470588
nagging	2.392157
obtained	2.411765
Oy	3.313725
peed	2.627451
peeping	2.509804
presidents	2.705882
reel	3.254902
representation	2.490196
satellites	3.196078
shelves	2.745098
skilled	2.372549
sly	2.666667
snitch	3.156863
Sparks	5.019608
stupidest	2.372549
swearing	2.431373
thingy	2.862745
translated	2.490196
troubling	2.333333
truthfully	2.352941
Umm	6.549020
vessels	3.019608
Voila	2.529412
vouch	2.470588
wacko	2.764706
wildest	2.431373
willingly	2.372549
wonderfully	2.235294
aggression	2.803922
analyst	3.470588
appeals	2.686275
buckets	2.784314
bun	2.882353
cabbage	2.901961
cramp	2.803922
dagger	4.921569
describing	2.313725
downhill	2.470588
downright	2.372549
Egyptian	3.980392
entertained	2.294118
Eta	2.725490
generate	2.431373
graduating	2.509804
harness	2.607843
Hoover	3.176471
imbecile	2.882353
improvise	2.490196
impulsive	2.686275
insect	3.156863
ledge	3.509804
matrimony	2.666667
measuring	2.470588
Needless	2.274510
Newport	5.882353
Overruled	3.372549
panting	4.058824
paragraph	2.823529
peeking	2.450980
pits	3.137255
portal	4.352941
precautions	2.490196
processed	2.509804
prototype	3.313725
quits	2.372549
refund	2.764706
respiratory	2.784314
restroom	2.450980
rodeo	5.549020
scanner	2.941176
sections	2.490196
Simpson	6.980392
slavery	4.058824
speculation	2.313725
steep	2.450980
unbelievably	2.196078
Vermont	4.372549
weaker	2.372549
adored	2.450980
announcing	2.490196
backseat	2.294118
barks	3.215686
brigade	3.196078
Buddha	5.156863
calf	2.960784
charter	2.960784
coaching	3.294118
containing	2.529412
convey	2.666667
coughs	3.019608
cuckoo	2.960784
earliest	2.313725
Elder	7.039216
external	2.470588
Florence	5.372549
foreplay	2.509804
grad	2.901961
Hamilton	7.352941
hassle	2.607843
hopping	2.372549
infrared	3.039216
intrusion	2.490196
Jose	4.450980
lectures	2.509804
maids	2.764706
martyr	2.588235
Melissa	8.823529
Mona	7.647059
offspring	2.549020
ongoing	2.176471
patio	2.607843
peacefully	2.294118
produces	2.627451
productive	2.411765
racial	3.117647
reasonably	2.313725
rebound	2.784314
revelation	2.745098
roaring	3.058824
rotation	2.921569
rumour	2.921569
scratches	2.411765
signatures	2.862745
slowed	2.274510
sorta	2.921569
spaceship	3.686275
spear	4.549020
spreads	2.254902
stared	2.411765
stimulating	2.352941
sweets	2.392157
tacky	2.627451
tame	2.725490
teeny	2.509804
theatrical	2.509804
titties	3.431373
tours	2.588235
veil	2.960784
Vienna	4.843137
villa	4.392157
volcano	3.333333
Winchester	6.431373
zoom	3.549020
amused	2.509804
apron	2.666667
balanced	2.372549
bandits	4.137255
barrels	2.823529
bending	2.392157
brotherhood	4.156863
brunch	3.705882
clarify	2.235294
combine	2.215686
comfy	2.254902
comparing	2.196078
concludes	2.235294
conductor	3.039216
Congressman	6.372549
coyote	3.627451
cradle	2.843137
di	3.686275
ditched	2.313725
effectively	2.274510
endangered	2.509804
Excellency	9.980392
excessive	2.431373
extinct	2.509804
giggles	3.333333
graceful	2.313725
Greece	4.411765
hen	3.196078
horribly	2.450980
indefinitely	2.333333
insured	2.470588
lunchtime	2.450980
mailman	2.882353
masses	2.705882
merchant	2.862745
millennium	4.294118
mini	3.607843
modeling	3.627451
muddy	3.000000
napkins	2.568627
obligated	2.568627
obstacle	2.588235
overlooked	2.176471
paddle	3.745098
pager	2.882353
parenting	2.627451
peasants	3.039216
pitcher	3.235294
Pow	3.313725
Prophet	5.333333
remedy	2.313725
rightful	2.333333
scraping	2.313725
singles	2.784314
skunk	3.254902
smuggling	3.019608
stocking	2.627451
Swan	6.823529
transit	3.176471
upstate	2.568627
accommodate	2.137255
auditions	2.803922
batting	3.215686
beads	3.529412
bulletproof	2.549020
bursting	2.333333
Chevy	3.431373
cling	2.509804
concealed	2.274510
coup	2.607843
deploy	2.647059
drunks	2.274510
encouragement	2.196078
fishy	2.803922
flaming	2.549020
fortunes	2.509804
Gibson	6.039216
grub	2.725490
Hector	10.647059
interpret	2.450980
investors	3.235294
knockout	3.333333
lever	3.196078
liaison	2.725490
limbs	2.588235
loony	2.411765
medieval	2.960784
mystical	2.823529
oysters	3.784314
Padre	4.215686
propaganda	3.117647
prostitutes	2.862745
punches	3.156863
qualifications	2.529412
rebellion	2.549020
rebels	4.901961
referee	3.588235
saline	3.431373
Sinatra	2.725490
singers	3.137255
slime	2.764706
spook	2.745098
squeezed	2.313725
strawberries	3.921569
suspense	2.235294
sweeter	2.607843
taco	3.098039
tolerance	2.549020
tractor	3.725490
undressed	2.411765
unimportant	2.450980
violating	2.235294
vocabulary	2.333333
warmed	2.196078
airplanes	3.215686
barracks	4.431373
bomber	4.196078
burglary	3.568627
Calvin	9.294118
cappuccino	2.862745
competent	2.431373
conceive	2.294118
Craig	7.156863
craps	3.039216
Dale	9.078431
delusional	2.784314
dependent	2.235294
desired	2.254902
Devon	17.921569
Doggone	2.901961
drapes	2.980392
enchanted	2.764706
fireman	2.921569
flap	2.647059
Glen	7.176471
handicap	2.725490
heritage	2.529412
honking	3.039216
hoo	3.980392
infamous	2.235294
intentionally	2.117647
jinx	4.000000
loaned	2.176471
memorable	2.254902
Nam	3.411765
opposing	2.686275
overly	2.215686
premiere	3.705882
prospects	2.235294
receiver	2.960784
rumours	2.627451
salty	2.490196
schedules	2.274510
skins	2.666667
slumber	2.745098
sticker	2.784314
Swat	3.843137
swears	2.313725
testicles	2.450980
tuxedo	3.098039
veal	3.549020
weights	2.666667
wiggle	2.980392
wiping	2.176471
wraps	2.294118
abdominal	3.411765
afterward	2.196078
beams	2.686275
biblical	2.235294
Captions	2.039216
Caroline	10.333333
combo	2.450980
comics	4.333333
dairy	2.784314
dedicate	2.431373
delirious	2.647059
dread	2.509804
enlighten	2.117647
exterior	2.372549
fragments	2.647059
gallant	3.274510
Griffin	13.862745
harmed	2.411765
Herman	6.019608
indoors	2.470588
inject	2.411765
Joyce	7.274510
kilometers	3.058824
lifts	2.372549
loft	3.647059
lug	2.588235
lunches	2.549020
maintained	2.235294
mend	2.607843
mil	2.862745
muffled	3.078431
pens	2.529412
Perry	7.666667
phoney	3.117647
plaster	2.627451
plugged	2.196078
pursued	2.137255
puzzles	2.431373
rattling	2.823529
reborn	2.607843
snaps	2.823529
staged	2.254902
stewardess	3.156863
stylish	2.156863
switches	2.627451
telegraph	3.274510
thine	2.882353
thug	3.490196
transmit	2.862745
unfaithful	2.352941
Veronica	11.509804
vested	2.176471
windy	2.627451
aft	3.529412
basics	2.235294
Birdie	4.960784
boob	3.000000
brightest	2.156863
catastrophe	2.470588
concentrating	2.117647
crumbs	2.549020
Cynthia	7.843137
deranged	2.254902
diabetes	3.254902
diploma	2.529412
exhausting	2.176471
fading	2.450980
forfeit	3.098039
Forge	3.254902
furry	2.392157
gaze	2.529412
guarantees	2.176471
heater	2.725490
insects	3.098039
knack	2.490196
manor	3.411765
Maryland	3.176471
microscope	2.529412
missions	2.882353
mumbling	2.333333
nightfall	2.313725
Nixon	4.313725
obstacles	2.352941
opener	3.392157
Ordinarily	2.117647
oyster	3.058824
paints	2.725490
Picasso	3.901961
platinum	2.411765
precedent	2.490196
reflexes	2.392157
residue	2.745098
rituals	2.607843
scoundrel	2.980392
sculpture	3.117647
sliced	2.137255
sling	2.294118
sneeze	2.941176
spades	2.607843
stalker	3.705882
stretching	2.215686
subconscious	2.627451
superhero	3.333333
Turkish	3.901961
Vanessa	6.941176
whales	5.823529
Yah	6.901961
Abby	12.490196
aging	2.568627
Beatles	3.000000
bozo	2.470588
bugged	2.549020
burying	2.333333
catchy	2.137255
crazier	2.156863
Dakota	3.607843
decorate	2.313725
descent	2.588235
discovering	2.098039
explosions	3.019608
foreigner	2.941176
idol	2.764706
itching	2.254902
itchy	2.274510
Kerry	6.823529
loans	2.764706
lords	3.431373
miraculous	2.098039
Nicky	10.294118
Oriental	2.607843
parting	2.274510
pickin	2.156863
pickles	3.686275
pleading	2.274510
predator	2.627451
pushy	2.372549
Rangers	4.784314
riots	2.372549
rooster	3.862745
separately	2.137255
sorted	2.098039
spilling	2.137255
superintendent	4.294118
surfing	4.509804
Toledo	3.568627
trench	3.078431
underpants	2.941176
wiring	2.313725
adapt	2.627451
Antonio	6.254902
athletes	3.078431
belonging	2.058824
bummed	2.333333
casket	3.176471
composition	2.431373
Ct	5.235294
defended	2.235294
delivers	2.019608
delusion	2.705882
drafted	2.333333
exchanged	2.098039
fascist	2.450980
feedback	2.745098
felon	2.509804
Frederick	6.039216
gangsters	2.764706
Grove	3.862745
hallowed	2.294118
handicapped	2.666667
hath	4.941176
Housewives	2.215686
ideals	2.470588
imminent	2.411765
ingredient	2.607843
jaws	2.607843
Jeremy	9.156863
leisure	2.529412
lurking	2.196078
mathematics	3.058824
mineral	2.588235
miniature	2.509804
mugged	2.784314
naming	2.137255
Nicholas	6.803922
offender	2.745098
partially	2.137255
persuasive	2.176471
plunge	2.235294
pretends	2.019608
psyched	2.686275
quaint	2.176471
ramp	2.882353
rapist	3.176471
reflex	2.274510
rehearsals	2.784314
retiring	2.352941
revolver	2.764706
Riley	5.627451
rinse	2.352941
rust	2.490196
struggled	2.176471
strung	2.235294
swam	2.411765
Sylvia	7.254902
synthetic	2.509804
tattooed	2.588235
technician	2.588235
tenant	3.039216
treacherous	2.176471
virgins	2.941176
vitamin	2.666667
wedded	3.215686
Alfred	7.294118
Arc	4.843137
bacteria	3.039216
Beta	3.431373
businessmen	2.470588
cellphone	3.078431
charade	2.196078
chipped	2.431373
cinnamon	2.980392
collision	2.686275
crashes	2.196078
crops	2.607843
cupcake	3.274510
decorations	2.705882
Democratic	3.549020
dungeon	2.568627
exaggerating	2.137255
Fluffy	3.627451
glued	2.254902
heist	3.137255
homesick	2.411765
intensity	2.490196
investigations	2.078431
leaks	2.196078
limousine	2.823529
macaroni	3.254902
marched	2.117647
messes	2.235294
Ministry	3.843137
nearer	2.588235
oblige	2.215686
oddly	2.058824
orientation	2.431373
overdose	2.666667
owning	2.078431
peeing	2.294118
performer	2.411765
puberty	2.196078
rescuing	2.176471
Rouge	3.235294
Sawyer	6.549020
shouted	2.254902
shuffle	2.941176
sinners	2.686275
sire	13.156863
slams	2.235294
strategic	2.588235
superstar	3.431373
supports	2.058824
surroundings	2.098039
tar	3.137255
testament	2.352941
treatments	2.372549
Troy	12.470588
trunks	2.509804
undress	2.431373
velocity	2.784314
viable	2.372549
welcomed	2.039216
Whoop	3.862745
Zack	20.705882
admiration	2.098039
agreeing	2.078431
analyzed	2.156863
astronaut	3.960784
Berry	3.490196
beverage	2.333333
boredom	2.137255
bridal	2.607843
bronze	2.803922
cathedral	3.725490
Clarence	8.588235
clause	2.803922
condemn	2.372549
courtyard	2.137255
cowardly	2.313725
cupboard	2.490196
dares	2.411765
dashing	2.254902
decks	2.549020
decorating	2.215686
educate	2.039216
emergencies	2.078431
excite	2.137255
experimenting	2.156863
factors	2.156863
Fanny	5.137255
formally	2.078431
geniuses	2.176471
gloomy	2.411765
goldfish	3.039216
hors	2.274510
import	2.176471
jog	2.411765
keg	3.431373
knob	2.450980
Langley	3.745098
literary	2.549020
melon	4.274510
Monopoly	2.764706
monstrous	2.392157
Mustang	3.431373
nerd	3.294118
newborn	2.509804
obstruction	2.392157
odor	2.333333
patriotic	2.352941
Pedro	6.686275
pi	3.666667
preference	2.333333
presently	2.254902
protector	2.921569
publicly	2.019608
purity	2.372549
pyramid	4.000000
regarded	2.039216
Reno	5.058824
robberies	3.039216
rumble	2.725490
satin	2.607843
seemingly	2.117647
Senor	5.784314
solemn	2.196078
stinker	2.058824
suburbs	2.352941
tabs	2.117647
tilt	2.215686
trumpet	4.117647
truthful	2.137255
turd	2.764706
yen	6.117647
accompanied	2.058824
Ahoy	3.705882
assistants	2.431373
batter	3.980392
beeps	3.000000
berries	3.098039
buff	2.490196
calculations	2.333333
challenges	2.137255
clocks	2.843137
colleges	2.274510
concluded	2.196078
considers	2.019608
consume	2.058824
contaminated	2.549020
cooperating	2.137255
courier	3.294118
criticize	2.156863
cushion	2.156863
customary	2.176471
despicable	2.098039
disrespectful	2.058824
drained	2.176471
electronics	2.725490
formality	2.156863
frat	3.137255
Hawaiian	3.254902
hygiene	2.117647
influenced	2.098039
ingenious	2.117647
intellect	2.137255
invites	2.137255
jingle	5.058824
Kent	8.196078
lacks	2.098039
lodged	1.960784
manslaughter	2.745098
memorized	2.137255
Monte	5.490196
parish	3.019608
posed	2.196078
promptly	2.039216
refuge	2.450980
restraint	2.568627
sleazy	2.176471
solving	2.196078
squeezing	2.019608
swung	2.294118
terrorism	4.098039
textbook	2.196078
twisting	2.176471
Utah	4.901961
watering	2.137255
Watson	20.901961
withdrawn	2.254902
accepts	2.078431
aching	2.058824
admits	2.058824
aerial	2.529412
anal	2.705882
awaken	2.450980
bodily	2.117647
captive	2.274510
Chester	6.274510
Chiefs	4.745098
Christians	3.529412
circuits	2.705882
clarity	2.098039
classics	2.196078
clipped	2.215686
constructive	2.176471
crabs	3.176471
deposition	3.000000
depot	2.941176
desirable	1.941176
factories	2.333333
firearms	3.039216
hiking	2.647059
hoops	2.764706
horseshit	2.274510
humility	2.392157
illegally	2.215686
intensive	2.196078
jerking	2.274510
lengths	2.254902
monument	2.294118
negotiation	2.294118
nipple	2.823529
openly	2.117647
outsider	2.372549
payday	2.509804
phenomenal	2.313725
poodle	2.843137
prescribed	2.235294
prevented	2.078431
refrain	2.039216
remarkably	1.980392
seniors	2.392157
simultaneously	2.333333
sinister	2.176471
sinner	2.470588
squeal	2.666667
squirt	2.745098
stabbing	2.254902
stacked	2.019608
sterile	2.176471
tens	2.235294
thinner	2.254902
titles	2.352941
troublemaker	2.156863
uneasy	2.078431
vermin	2.372549
vivid	2.039216
wedge	2.333333
Wong	10.627451
Yahoo	2.921569
addressing	2.098039
advocate	2.215686
appalling	1.941176
aroused	2.215686
bedside	1.921569
blacked	2.196078
Campbell	5.372549
canary	2.921569
chopping	2.117647
clams	2.705882
collective	2.392157
cooperative	2.039216
copied	2.509804
craving	2.137255
dynamic	2.098039
fences	2.352941
fore	2.647059
fractures	2.647059
geography	2.294118
grumpy	2.352941
guided	2.078431
hauling	2.137255
illusions	2.450980
informant	4.176471
ingredients	2.137255
injected	2.313725
jogging	2.568627
landscape	2.490196
manpower	2.058824
masculine	2.450980
outdoors	2.098039
outrun	1.941176
Oz	5.568627
packet	2.509804
phrases	2.294118
pompous	2.392157
primarily	2.058824
reactions	2.294118
representatives	2.137255
rocked	2.823529
Sandra	7.274510
seals	2.725490
sermon	2.725490
Shaw	10.039216
soothing	2.254902
Su	3.176471
suburban	2.294118
surrendered	2.313725
tenderness	2.529412
Tigers	4.254902
Titanic	2.509804
trails	2.117647
treasures	2.568627
uncommon	2.156863
weave	2.058824
whim	2.333333
affectionate	2.254902
Alabama	4.568627
Amsterdam	4.254902
apes	4.098039
awe	2.627451
bandit	3.745098
Belle	8.098039
binding	2.176471
blames	2.058824
boarded	2.078431
bruised	2.098039
buyers	2.372549
cages	2.431373
casinos	3.039216
characteristics	2.000000
colon	2.529412
commotion	2.078431
correspondence	2.254902
creator	2.784314
cruiser	3.176471
dads	2.176471
darned	2.215686
debut	2.588235
decaf	2.392157
depart	2.137255
Disney	2.549020
duplicate	2.294118
earring	2.705882
enjoyable	1.941176
fairness	2.039216
faults	2.078431
fleas	2.607843
fleeing	2.196078
frogs	3.372549
gospel	3.137255
gourmet	2.176471
graphic	2.333333
hobbies	2.058824
homicidal	2.019608
horrid	2.450980
hottie	2.352941
implied	2.137255
imprisoned	2.058824
incision	2.372549
intersection	2.274510
irritating	2.176471
loathe	2.078431
logged	2.098039
minimal	2.156863
Mozart	3.509804
offshore	2.254902
oppose	2.156863
ownership	2.274510
parrot	3.274510
patriot	2.607843
pornography	2.666667
predicament	1.960784
pussycat	4.784314
radios	2.058824
refers	1.941176
rewards	2.039216
rim	2.450980
scanning	2.333333
shush	2.647059
sincerity	2.000000
slash	2.392157
soy	2.313725
squares	2.705882
stallion	3.196078
stem	2.235294
straightforward	2.000000
strippers	3.372549
stumble	1.960784
tenants	2.568627
thesis	3.411765
tu	3.196078
unanimous	2.098039
vultures	2.254902
whipping	2.196078
autographs	2.215686
awareness	2.254902
ba	4.568627
Berkeley	3.784314
bloodshed	1.960784
blur	2.137255
bolts	2.176471
bounds	2.254902
bred	2.450980
chum	3.058824
circumstance	2.058824
cloudy	2.156863
convent	3.333333
crave	2.078431
cricket	2.823529
deliveries	2.176471
dimensions	2.294118
economics	2.470588
enhance	2.450980
Eugene	6.921569
evacuation	3.313725
expanding	1.960784
foolishness	2.078431
frightens	2.019608
gradually	1.960784
hosting	2.098039
initially	2.058824
initiated	2.117647
intends	2.039216
investments	2.352941
lasagna	3.588235
liters	2.745098
magnet	2.745098
marbles	3.039216
Montgomery	6.039216
moody	2.254902
mushrooms	2.843137
mute	2.490196
participation	1.980392
passive	2.176471
periods	1.980392
Phew	2.098039
plaintiff	3.666667
pluck	2.313725
poets	2.803922
prevail	2.098039
radiant	2.156863
removal	2.058824
reviewing	2.019608
ridden	2.137255
Sanders	4.313725
sank	2.156863
shady	2.352941
Sidney	10.411765
sinned	2.392157
