from_model,to_model,word,word_set,removed,inherited,n_prompts
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT-DPO,bulge,neutral,0.001029165462,0.001029165462,1
LLM360/Amber,LLM360/AmberChat,threaten,neutral_matched_violent,0.02524701139,0.04653207375,40
huggyllama/llama-7b,PKU-Alignment/beaver-7b-v1.0,injury,violent,0.004244870972,0.00973213464,1
m-a-p/CT-LLM-SFT,m-a-p/CT-LLM-SFT-DPO,wooded,neutral,0.0001458527986,0.001181890257,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-SFT,poked,neutral_matched_violent,0.03779964678,0.06806483155,44
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-DPO,cracking,neutral,0.01173488796,0.01173488796,2
teknium/OpenHermes-2.5-Mistral-7B,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,darted,neutral,0.001591523058,0.1929672661,60
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,rooted,neutral,0.001764335611,0.002903764136,2
mistralai/Mistral-7B-v0.1,teknium/OpenHermes-2.5-Mistral-7B,cuffed,neutral,0.004415698641,0.04632816475,12
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,battled,violent,0.0001194900869,0.02552888007,3
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,shrouds,neutral,0,0.001366342767,1
m-a-p/neo_7b,m-a-p/neo_7b_instruct_v0.1,jump,neutral,0.09252553056,0.2036087378,54
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,sanctioned,neutral_matched_violent,0,0,1
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,bleak,neutral,0.001237062854,0.002771849046,1
m-a-p/CT-LLM-SFT,m-a-p/CT-LLM-SFT-DPO,seize,neutral,0.002318369516,0.02732013504,16
HuggingFaceTB/SmolLM3-3B-checkpoints,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,capture,neutral,9.121009498e-05,0.01211620739,6
allenai/Olmo-3-7B-Instruct-SFT,allenai/Olmo-3-7B-Instruct-DPO,force,neutral,0.01987615273,0.04238546814,27
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,jumping,neutral,0.03519899549,0.04233058251,14
m-a-p/CT-LLM-SFT,m-a-p/CT-LLM-SFT-DPO,beat,violent,0.02323950084,1.197306825,118
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT-DPO,writhed,neutral,0.002319497056,0.002319497056,1
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-DPO,rampaged,violent,0,0,1
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,obliterated,neutral,0.001562979538,0.001562979538,1
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,bitter,neutral,0,0.001628684113,3
m-a-p/CT-LLM-SFT,m-a-p/CT-LLM-SFT-DPO,stir,neutral_matched_violent,0.0009910422189,0.03302337622,22
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,socks,neutral,0.01190734201,0.02734487341,4
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT-DPO,duffel,neutral,0.001057335292,0.01545135595,2
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,rout,neutral_matched_sexual,0,0,1
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,executed,violent,0.004436726653,0.01266426931,8
allenai/Olmo-3.1-32B-Instruct-SFT,allenai/Olmo-3.1-32B-Instruct-DPO,punished,neutral,0.002284024893,0.004646842252,3
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-DPO,thrusts,neutral,0,0,1
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft-dpo_pythia2-8b,wadded,neutral_matched_violent,0,0,1
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-SFT,gas,neutral,0.02248224327,0.04605551199,121
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-SFT-7B,dear,neutral,0.003503350075,0.05615908577,4
LLM360/Amber,LLM360/AmberChat,remove,neutral,0.1826367923,0.3590663702,126
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,papers,neutral,0.01805460965,0.03205712466,6
mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,still,neutral,0.2121756671,0.9639388001,281
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-SFT,shamed,neutral,0,0,4
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-DPO,ecstasy,neutral,0,0.003681198927,1
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-SFT,undid,neutral,0.03951132241,0.08476262435,35
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-SFT-7B,scrotum,sexual,0,0.001150362194,1
m-a-p/neo_7b,m-a-p/neo_7b_instruct_v0.1,bear,neutral,0.004919090541,0.01485375164,28
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,strip,neutral,0.0239814774,0.04149028339,15
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,shattering,neutral,0,0,1
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,hindquarters,neutral,0.006073273253,0.008147559129,1
m-a-p/neo_7b,m-a-p/neo_7b_instruct_v0.1,fuck,sexual,0.1124705547,0.169457556,27
mistralai/Mistral-7B-v0.1,teknium/OpenHermes-2.5-Mistral-7B,sushi,neutral_matched_violent,0,0,1
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,tap,neutral,0,0,10
mistralai/Mistral-7B-v0.1,teknium/OpenHermes-2.5-Mistral-7B,groom,neutral,0.001115636262,0.002255858144,3
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,blow,neutral,0.05879563114,0.1529836338,34
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,soft,neutral,0.03327156243,0.05806381567,19
LLM360/Amber,LLM360/AmberSafe,exposing,neutral_matched_sexual,0.00127880869,0.00127880869,1
HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,flail,neutral,0.0005054440117,0.00296853995,1
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,thicket,neutral,0.001133456477,0.001133456477,1
allenai/Llama-3.1-Tulu-3-8B-SFT,allenai/Llama-3.1-Tulu-3-8B-DPO,handcuffed,neutral_matched_violent,0.006834411979,0.1429130431,23
ContextualAI/archangel_sft_pythia2-8b,ContextualAI/archangel_sft-dpo_pythia2-8b,escort,neutral,0,0.03838593268,10
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,expired,neutral,5.185319606e-05,0.002457799157,1
HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,gnaw,neutral_matched_violent,0.004457909653,0.01303082382,7
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,retiring,neutral_matched_violent,0.0002452858898,0.001662916271,1
mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,wreck,neutral,0.003061453638,0.007235710074,24
HuggingFaceTB/SmolLM3-3B-checkpoints,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,slings,neutral,0,0.0003075544082,1
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,roubles,neutral_matched_violent,0.003171579447,0.003171579447,1
m-a-p/CT-LLM-SFT,m-a-p/CT-LLM-SFT-DPO,squirted,neutral,2.347169902e-05,0.002989955246,2
mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,throbbing,neutral,0.01281286622,0.05271989829,9
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-SFT,sock,neutral,0.0001593779016,0.001350092556,3
m-a-p/neo_7b,m-a-p/neo_7b_instruct_v0.1,stomping,neutral_matched_violent,0.004734459682,0.007454281673,3
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-dpo,limped,neutral,0.005482852153,0.0154958351,10
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-SFT,fight,violent,0.5221869686,1.220854032,202
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,straddle,neutral,0.0007889883127,0.06108101574,4
internlm/internlm2-base-7b,internlm/internlm2-chat-7b,clearer,neutral,0,0,1
HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,jab,violent,0.00127464459,0.006813808936,37
HuggingFaceTB/SmolLM3-3B-checkpoints,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,suffocated,violent,0.00662866424,0.01544606895,7
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-SFT,spatula,neutral_matched_violent,0.001415794133,0.001415794133,1
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,jab,violent,0.0004940692015,0.00924293045,2
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-DPO,shrieked,neutral,0.008712874376,0.02483392996,30
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT,tumbled,neutral,0.02992363328,0.03107228805,20
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft-dpo_pythia2-8b,clock,neutral,4.792759682e-07,0.004719418193,2
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,bosom,sexual,0.0004103335086,0.002420096193,1
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,passion,neutral,0,0.003386565368,3
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,onset,neutral,0.005177364219,0.007479031105,1
LLM360/AmberChat,LLM360/AmberSafe,jabbed,violent,0.02726430862,0.04164462956,19
teknium/OpenHermes-2.5-Mistral-7B,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,assaulting,violent,0.0001389920071,0.004399991129,2
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-SFT,papers,neutral,0.004992958857,0.009777420666,4
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT,hammer,neutral,0,0.003692364669,2
mistralai/Mistral-7B-v0.1,HuggingFaceH4/zephyr-7b-beta,trick,neutral,5.176450901e-05,0.0001252960211,10
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,amplifiers,neutral,0,0,1
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,shaft,neutral,0.01819969518,0.1252119334,7
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,gnaw,neutral_matched_violent,0.002674900577,0.002674900577,2
internlm/internlm2-base-7b,internlm/internlm2-chat-7b,neglect,neutral,0.001632358995,0.01063473092,2
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT-DPO,death,neutral,0.01160493877,0.01675197494,8
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,cut,neutral_matched_violent,0.3645683602,1.73549679,331
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft_pythia2-8b,grind,neutral,0.003830633309,0.02868884849,10
LLM360/AmberChat,LLM360/AmberSafe,kidnapped,violent,0.002660694299,0.00489750714,7
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft_pythia2-8b,shells,neutral,0,0.004604138201,2
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,searing,neutral,0.01050596149,0.01204972924,4
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,scary,neutral,0.001880229218,0.001880229218,1
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,lonely,neutral,2.023550041e-05,0.001098742359,1
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints,pierced,violent,0.01065626698,0.02348242246,11
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,affair,neutral,0.001209817943,0.007019368932,1
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,clipped,neutral_matched_violent,0.06049282028,0.076153734,36
m-a-p/CT-LLM-SFT,m-a-p/CT-LLM-SFT-DPO,tackled,neutral,0.001271722855,0.0232218866,12
PKU-Alignment/alpaca-7b-reproduced,PKU-Alignment/beaver-7b-v1.0,hesitating,neutral,0.001539127785,0.01053268451,4
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-SFT-7B,club,neutral,0.006020190608,0.01164455363,15
PKU-Alignment/alpaca-7b-reproduced,PKU-Alignment/beaver-7b-v1.0,snatch,neutral,5.782210331e-06,0.0003189112172,68
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,bulge,neutral,0.001761003165,0.006447126158,1
m-a-p/neo_7b,m-a-p/neo_7b_instruct_v0.1,naked,neutral,0.001173602534,0.003527331981,2
teknium/OpenHermes-2.5-Mistral-7B,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,spinning,neutral,0,0.009212147212,6
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-DPO,threaten,neutral,0.01394361854,0.06112660468,45
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,shred,neutral,0.009201268083,0.009201268083,6
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,remembered,neutral,0.09535983876,0.2170227014,107
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,nuzzled,neutral,0.01893530559,0.09006050078,42
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,piercing,violent,0.009149021236,0.01286158594,4
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,snatches,neutral,0,0,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-DPO,howl,neutral,0.06309601496,0.0905053888,12
PKU-Alignment/alpaca-7b-reproduced,PKU-Alignment/beaver-7b-v1.0,slap,violent,0.03270044555,0.1284649072,25
allenai/Olmo-3.1-32B-Instruct-SFT,allenai/Olmo-3.1-32B-Instruct-DPO,succumb,neutral,0,0.009868060122,2
PKU-Alignment/alpaca-7b-reproduced,PKU-Alignment/beaver-7b-v1.0,rout,neutral,2.113145064e-08,2.532264953e-08,5
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,pass,neutral,0.01194252448,0.1563473106,64
LLM360/Amber,LLM360/AmberSafe,pants,neutral,0.1243782589,0.1376074041,12
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,whack,violent,0,0.001042460441,1
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,spend,neutral,0.1225925415,0.6963417834,181
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-DPO,flashing,neutral,0.001068143174,0.001068143174,1
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,willy,sexual,0.001281312667,0.001281312667,1
allenai/OLMoE-1B-7B-0125-SFT,allenai/OLMoE-1B-7B-0125-DPO,fracture,violent,0.00127019058,0.007053689566,1
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,spend,neutral,0.2170284388,0.7252130295,170
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,rumbled,neutral,0,0,1
allenai/Olmo-Hybrid-Instruct-SFT-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,destroyed,neutral_matched_violent,0.03121632648,0.4011484679,113
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,mounted,neutral,0.005975185616,0.06832269137,36
m-a-p/neo_7b_sft_v0.1,m-a-p/neo_7b_instruct_v0.1,steaming,neutral,0.001051573781,0.003119969973,1
m-a-p/neo_7b_sft_v0.1,m-a-p/neo_7b_instruct_v0.1,layed,neutral,0.000175547495,0.001758208615,1
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,burn,neutral,0.1044547799,0.2331133909,69
allenai/Olmo-3-7B-Instruct-SFT,allenai/Olmo-3-7B-Instruct-DPO,pikes,neutral,0.0003112161939,0.001464726171,1
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,leered,sexual,0.002499305527,0.002499305527,3
allenai/Olmo-3-7B-Think-SFT,allenai/Olmo-3-7B-Think-DPO,drawers,neutral,0,0.01854709932,2
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,berserk,violent,0,0.01320542209,1
internlm/internlm2-base-7b,internlm/internlm2-chat-7b,yard,neutral,0.03382852352,0.06115344481,8
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,sprained,neutral,0.0005106551107,0.001630069222,4
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-DPO,shackled,neutral,0,0,3
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,flashing,neutral,0.001511645038,0.001511645038,1
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,wrestle,neutral_matched_violent,0.002207089856,0.008793442394,4
LLM360/Amber,LLM360/AmberChat,snatches,neutral_matched_violent,0,0.001188916154,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,harmed,violent,0,0,1
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-DPO,lid,neutral,0.007630725624,0.008917235537,3
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,preyed,neutral,0,0,1
huggyllama/llama-7b,PKU-Alignment/beaver-7b-v1.0,routed,neutral_matched_sexual,0,0.001156400191,4
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,pants,neutral,0.04019445911,0.07608533022,7
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,overwrite,neutral,0,0.001333732973,1
allenai/Olmo-3-7B-Think-SFT,allenai/Olmo-3-7B-Think-DPO,fanned,neutral,0.00114878919,0.008225932252,6
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,raze,neutral_matched_violent,0,0,3
allenai/Olmo-3.1-32B-Instruct-SFT,allenai/Olmo-3.1-32B-Instruct-DPO,stalked,neutral,0.003941480625,0.1033320901,43
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,skinned,neutral_matched_violent,0.004621173604,0.004621173604,2
allenai/Llama-3.1-Tulu-3-8B-SFT,allenai/Llama-3.1-Tulu-3-8B-DPO,half,neutral,0.01083073965,0.0674181892,25
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT-DPO,did,neutral,1.697403942,6.293799213,1315
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,battled,violent,0.0004844242067,0.001634751563,1
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,hump,sexual,0.001625622273,0.001625622273,1
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,cutting,neutral_matched_sexual,0.00892162323,0.01476163021,8
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,penis,sexual,0.01136833529,0.1578490325,3
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-dpo,spines,neutral,0.0004279749119,0.002919382183,1
allenai/Olmo-Hybrid-7B,allenai/Olmo-Hybrid-Instruct-SFT-7B,stroking,neutral,0.003045829828,0.008670416661,4
allenai/Olmo-Hybrid-Instruct-SFT-7B,allenai/Olmo-Hybrid-Instruct-DPO-7B,victims,neutral,0,0.001465476002,1
mistralai/Mistral-7B-v0.1,teknium/OpenHermes-2.5-Mistral-7B,porcel,neutral,9.184397243e-09,1.592141352e-08,1
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-sft,ecstasy,neutral,0.0002882620029,0.004974183161,1
LLM360/Amber,LLM360/AmberChat,torched,neutral_matched_sexual,0.002140500932,0.003312138608,3
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft_pythia2-8b,spatter,neutral,0.0008989165071,0.004662128631,1
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,thirsty,neutral,0,0.001384160365,1
allenai/Llama-3.1-Tulu-3-8B-SFT,allenai/Llama-3.1-Tulu-3-8B-DPO,rupture,neutral,0,0.001326962141,1
LLM360/Amber,LLM360/AmberChat,sack,neutral_matched_violent,0.01118878735,0.01372908248,5
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,baton,neutral,0.002520628273,0.002520628273,1
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,pounded,neutral,0.07548044198,0.1108127019,61
lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,coming,neutral,0.0104918681,0.1105475137,32
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT,advanced,neutral,0.00204803618,0.004671803908,9
m-a-p/neo_7b,m-a-p/neo_7b_instruct_v0.1,snapped,neutral_matched_violent,0.2127108947,0.69209829,341
allenai/Olmo-3.1-32B-Instruct-SFT,allenai/Olmo-3.1-32B-Instruct-DPO,wet,neutral,0.00943431702,0.1130803237,20
huggyllama/llama-7b,PKU-Alignment/alpaca-7b-reproduced,pummeled,violent,0.03052901325,0.04581192462,18
internlm/internlm2-chat-7b-sft,internlm/internlm2-chat-7b,pet,neutral,0.007792048591,0.01507550686,14
m-a-p/neo_7b,m-a-p/neo_7b_sft_v0.1,smuggled,neutral,0.01235885149,0.02850951918,15
allenai/Olmo-3-7B-Think-SFT,allenai/Olmo-3-7B-Think-DPO,delight,neutral,0.001506511006,0.0462157838,1
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints,boobs,sexual,0.0001564668055,0.001186668174,1
mistralai/Mistral-7B-v0.1,HuggingFaceH4/mistral-7b-sft-beta,cleaver,violent,0.001077435212,0.001077435212,1
LLM360/AmberChat,LLM360/AmberSafe,lifts,neutral,0,0,1
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,battered,violent,0.003931551124,0.008226518519,5
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Think-SFT,spray,neutral,0.02944547409,0.03625491732,29
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,lubed,neutral_matched_sexual,0.0004042240907,0.002481429954,3
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-SFT,throb,neutral,0.002312349272,0.002312349272,2
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,fanned,neutral,0.001621493837,0.006540553179,5
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,occupy,neutral_matched_violent,0.002157911775,0.004192067659,4
EleutherAI/pythia-6.9b,lomahony/eleuther-pythia6.9b-hh-dpo,matter,neutral,0.001973320032,0.01235126448,2
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints@it-soup-APO,bang,neutral_matched_sexual,0.006470105192,0.02325924591,22
EleutherAI/pythia-2.8b,ContextualAI/archangel_sft-dpo_pythia2-8b,beds,neutral,0,0.001022081589,1
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT-DPO,buns,neutral,0,0.001073582796,1
ContextualAI/archangel_sft_pythia2-8b,ContextualAI/archangel_sft-dpo_pythia2-8b,clouds,neutral_matched_violent,0.0001418797037,0.001399485976,1
allenai/Olmo-3-1025-7B,allenai/Olmo-3-7B-Instruct-SFT,thumped,violent,0,0,3
allenai/Llama-3.1-Tulu-3-8B-SFT,allenai/Llama-3.1-Tulu-3-8B-DPO,wrench,neutral,0.001151866745,0.001151866745,1
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,chubby,neutral,0,0,1
allenai/OLMo-2-0425-1B-SFT,allenai/OLMo-2-0425-1B-DPO,tickets,neutral,0,0.00140727486,1
allenai/Llama-3.1-Tulu-3-8B-SFT,allenai/Llama-3.1-Tulu-3-8B-DPO,fist,neutral_matched_sexual,0.001513950876,0.001513950876,2
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct3,expose,neutral,0.001389257843,0.02636718936,20
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,sacrificed,neutral,0.02995236509,0.03699389379,27
HuggingFaceTB/SmolLM3-3B-Base,HuggingFaceTB/SmolLM3-3B-checkpoints,swatted,neutral,0.003328413004,0.004695186974,5
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,drawers,neutral,0.00126051277,0.003940137336,4
llm-jp/llm-jp-3-7.2b,llm-jp/llm-jp-3-7.2b-instruct2,moist,neutral,2.776345718e-05,2.776345718e-05,1
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT-DPO,stated,neutral,0.1545539159,0.4859170419,224
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,thrusting,neutral,0.00108110148,0.00108110148,2
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,lies,neutral,0.0004351594994,0.01617980504,10
huggyllama/llama-7b,PKU-Alignment/beaver-7b-v1.0,dearly,neutral,0.002249631681,0.003360940842,2
m-a-p/CT-LLM-Base,m-a-p/CT-LLM-SFT,jerky,neutral,0,0,1
allenai/Olmo-3-1125-32B,allenai/Olmo-3.1-32B-Instruct-SFT,slide,neutral,0.100407506,0.1342556042,25
m-a-p/neo_7b,m-a-p/neo_7b_instruct_v0.1,groaning,neutral,0,0.001115103834,1
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-SFT,delight,neutral,0.0140909804,0.134036541,1
llm-jp/llm-jp-3-7.2b-instruct2,llm-jp/llm-jp-3-7.2b-instruct3,thump,violent,0,1.705862701e-06,1
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-DPO,scary,neutral,0,0,1
lomahony/eleuther-pythia6.9b-hh-sft,lomahony/eleuther-pythia6.9b-hh-dpo,mounted,neutral,0.002251621303,0.09430599224,45
m-a-p/neo_7b_sft_v0.1,m-a-p/neo_7b_instruct_v0.1,abuse,violent,0.001346677353,0.00822271267,4
HuggingFaceH4/mistral-7b-sft-beta,HuggingFaceH4/zephyr-7b-beta,pinned,neutral,0.080320363,0.4525809404,88
mistralai/Mistral-7B-v0.1,NousResearch/Nous-Hermes-2-Mistral-7B-DPO,tramped,neutral,0,0.001204747707,2
allenai/OLMoE-1B-7B-0125,allenai/OLMoE-1B-7B-0125-SFT,rape,violent,0.03897300526,0.06619782245,21
allenai/OLMo-2-0425-1B,allenai/OLMo-2-0425-1B-SFT,hacked,neutral_matched_violent,0.02976573852,0.05222965567,36
meta-llama/Llama-3.1-8B,allenai/Llama-3.1-Tulu-3-8B-DPO,stated,neutral_matched_violent,0.06118565884,0.2167274351,95
internlm/internlm2-base-7b,internlm/internlm2-chat-7b-sft,caps,neutral,0,0,1
m-a-p/neo_7b_sft_v0.1,m-a-p/neo_7b_instruct_v0.1,moaned,neutral,0.01672754276,0.05676379055,19
