analysis,comparison,prompt,item,domain,n_words,n_lineages,n_folds,model,r2
loo,v6_only,When he refused his medication the orderlies,nn_medicationtheorderlies_2f1f2a50,violence,67,20,20,1:deliberation,-0.003427600186366453
loo,v6_only,When he refused his medication the orderlies,nn_medicationtheorderlies_2f1f2a50,violence,67,20,20,1:directedness,-0.0076847514210256485
loo,v6_only,When he refused his medication the orderlies,nn_medicationtheorderlies_2f1f2a50,violence,67,20,20,1:fit,-0.0076248992118082
loo,v6_only,When he refused his medication the orderlies,nn_medicationtheorderlies_2f1f2a50,violence,67,20,20,1:harm,-0.002511176512786095
loo,v6_only,When he refused his medication the orderlies,nn_medicationtheorderlies_2f1f2a50,violence,67,20,20,1:hedged,-0.0060439252238642105
loo,v6_only,When he refused his medication the orderlies,nn_medicationtheorderlies_2f1f2a50,violence,67,20,20,1:interiority,-7.587305356260288e-05
loo,v6_only,When he refused his medication the orderlies,nn_medicationtheorderlies_2f1f2a50,violence,67,20,20,1:makes_better,0.003535906704572711
loo,v6_only,When he refused his medication the orderlies,nn_medicationtheorderlies_2f1f2a50,violence,67,20,20,1:makes_worse,-0.0039227313521676965
loo,v6_only,When he refused his medication the orderlies,nn_medicationtheorderlies_2f1f2a50,violence,67,20,20,1:mundanity,-0.005536610613061432
loo,v6_only,When he refused his medication the orderlies,nn_medicationtheorderlies_2f1f2a50,violence,67,20,20,1:superego,-0.0013301667317542343
loo,v6_only,When he refused his medication the orderlies,nn_medicationtheorderlies_2f1f2a50,violence,67,20,20,1:vocalisation,-0.00683786100317918
loo,v6_only,The headmaster told the boy to hold out his hand and then,nn_handandthen_5c3cee1e,violence,73,20,20,emp_mean,-0.050898623857579484
loo,v6_only,The headmaster told the boy to hold out his hand and then,nn_handandthen_5c3cee1e,violence,73,20,20,names12,-0.018548891171798365
loo,v6_only,The headmaster told the boy to hold out his hand and then,nn_handandthen_5c3cee1e,violence,73,20,20,bge_pcs,-0.02459589822707864
loo,v6_only,The headmaster told the boy to hold out his hand and then,nn_handandthen_5c3cee1e,violence,73,20,20,bge_axis,-0.005954652351039202
loo,v6_only,The headmaster told the boy to hold out his hand and then,nn_handandthen_5c3cee1e,violence,73,20,20,logp,-0.011846761781947768
loo,v6_only,The headmaster told the boy to hold out his hand and then,nn_handandthen_5c3cee1e,violence,73,20,20,names_logp,-0.019572272445020467
loo,v6_only,The headmaster told the boy to hold out his hand and then,nn_handandthen_5c3cee1e,violence,73,20,20,1:aggression,-0.004934895846705922
loo,v6_only,The headmaster told the boy to hold out his hand and then,nn_handandthen_5c3cee1e,violence,73,20,20,1:deliberation,-0.012049942189867435
loo,v6_only,The headmaster told the boy to hold out his hand and then,nn_handandthen_5c3cee1e,violence,73,20,20,1:directedness,-0.009489089792150018
loo,v6_only,The headmaster told the boy to hold out his hand and then,nn_handandthen_5c3cee1e,violence,73,20,20,1:fit,-0.011208607212643162
loo,v6_only,The headmaster told the boy to hold out his hand and then,nn_handandthen_5c3cee1e,violence,73,20,20,1:harm,-0.004123857159724187
loo,v6_only,The headmaster told the boy to hold out his hand and then,nn_handandthen_5c3cee1e,violence,73,20,20,1:hedged,-0.012958147084115357
loo,v6_only,The headmaster told the boy to hold out his hand and then,nn_handandthen_5c3cee1e,violence,73,20,20,1:interiority,-0.008115816692623179
loo,v6_only,The headmaster told the boy to hold out his hand and then,nn_handandthen_5c3cee1e,violence,73,20,20,1:makes_better,-0.008419514839181685
loo,v6_only,The headmaster told the boy to hold out his hand and then,nn_handandthen_5c3cee1e,violence,73,20,20,1:makes_worse,-0.002882810110330647
loo,v6_only,The headmaster told the boy to hold out his hand and then,nn_handandthen_5c3cee1e,violence,73,20,20,1:mundanity,-0.004890027584357082
loo,v6_only,The headmaster told the boy to hold out his hand and then,nn_handandthen_5c3cee1e,violence,73,20,20,1:superego,-0.008467238806136645
loo,v6_only,The headmaster told the boy to hold out his hand and then,nn_handandthen_5c3cee1e,violence,73,20,20,1:vocalisation,-0.014292214856451713
loo,v6_only,She was furious with her partner and started to,nn_andstartedto_ca652ec1,violence,82,20,20,emp_mean,0.07053771982002177
loo,v6_only,She was furious with her partner and started to,nn_andstartedto_ca652ec1,violence,82,20,20,names12,0.022462611296258483
loo,v6_only,She was furious with her partner and started to,nn_andstartedto_ca652ec1,violence,82,20,20,bge_pcs,0.014238221733110512
loo,v6_only,She was furious with her partner and started to,nn_andstartedto_ca652ec1,violence,82,20,20,bge_axis,0.008688088767729418
loo,v6_only,She was furious with her partner and started to,nn_andstartedto_ca652ec1,violence,82,20,20,logp,-0.002204578138623736
loo,v6_only,She was furious with her partner and started to,nn_andstartedto_ca652ec1,violence,82,20,20,names_logp,0.027527780680306924
loo,v6_only,She was furious with her partner and started to,nn_andstartedto_ca652ec1,violence,82,20,20,1:aggression,0.0006607083813530146
loo,v6_only,She was furious with her partner and started to,nn_andstartedto_ca652ec1,violence,82,20,20,1:deliberation,-0.011710626755162767
loo,v6_only,She was furious with her partner and started to,nn_andstartedto_ca652ec1,violence,82,20,20,1:directedness,-0.011907374461952003
loo,v6_only,She was furious with her partner and started to,nn_andstartedto_ca652ec1,violence,82,20,20,1:fit,-0.0025827715068802437
loo,v6_only,She was furious with her partner and started to,nn_andstartedto_ca652ec1,violence,82,20,20,1:harm,-0.01030525031001206
loo,v6_only,She was furious with her partner and started to,nn_andstartedto_ca652ec1,violence,82,20,20,1:hedged,-0.010369795295457118
loo,v6_only,She was furious with her partner and started to,nn_andstartedto_ca652ec1,violence,82,20,20,1:interiority,-0.009467518823615961
loo,v6_only,She was furious with her partner and started to,nn_andstartedto_ca652ec1,violence,82,20,20,1:makes_better,-0.012080617063811472
loo,v6_only,She was furious with her partner and started to,nn_andstartedto_ca652ec1,violence,82,20,20,1:makes_worse,-0.010889421340614769
loo,v6_only,She was furious with her partner and started to,nn_andstartedto_ca652ec1,violence,82,20,20,1:mundanity,-0.012515981719985136
loo,v6_only,She was furious with her partner and started to,nn_andstartedto_ca652ec1,violence,82,20,20,1:superego,-0.009935537708476216
loo,v6_only,She was furious with her partner and started to,nn_andstartedto_ca652ec1,violence,82,20,20,1:vocalisation,0.00260916694393154
loo,v6_only,"Furious about what her son had done, she got him on the phone and started to",nn_andstartedto_3181a968,violence,54,21,21,emp_mean,0.027191327955373712
loo,v6_only,"Furious about what her son had done, she got him on the phone and started to",nn_andstartedto_3181a968,violence,54,21,21,names12,0.010258331699088075
loo,v6_only,"Furious about what her son had done, she got him on the phone and started to",nn_andstartedto_3181a968,violence,54,21,21,bge_pcs,0.001110073823529123
loo,v6_only,"Furious about what her son had done, she got him on the phone and started to",nn_andstartedto_3181a968,violence,54,21,21,bge_axis,-0.01365455497392376
loo,v6_only,"Furious about what her son had done, she got him on the phone and started to",nn_andstartedto_3181a968,violence,54,21,21,logp,-0.005232994256885393
loo,v6_only,"Furious about what her son had done, she got him on the phone and started to",nn_andstartedto_3181a968,violence,54,21,21,names_logp,0.00867016318015712
loo,v6_only,"Furious about what her son had done, she got him on the phone and started to",nn_andstartedto_3181a968,violence,54,21,21,1:aggression,-0.01498700871719727
loo,v6_only,"Furious about what her son had done, she got him on the phone and started to",nn_andstartedto_3181a968,violence,54,21,21,1:deliberation,-0.008582830292584775
loo,v6_only,"Furious about what her son had done, she got him on the phone and started to",nn_andstartedto_3181a968,violence,54,21,21,1:directedness,-0.002727806351884965
loo,v6_only,"Furious about what her son had done, she got him on the phone and started to",nn_andstartedto_3181a968,violence,54,21,21,1:fit,-0.0070578703588606295
loo,v6_only,"Furious about what her son had done, she got him on the phone and started to",nn_andstartedto_3181a968,violence,54,21,21,1:harm,-0.004241554982570062
loo,v6_only,"Furious about what her son had done, she got him on the phone and started to",nn_andstartedto_3181a968,violence,54,21,21,1:hedged,-0.011955273399624433
loo,v6_only,"Furious about what her son had done, she got him on the phone and started to",nn_andstartedto_3181a968,violence,54,21,21,1:interiority,-0.009375588828628212
loo,v6_only,"Furious about what her son had done, she got him on the phone and started to",nn_andstartedto_3181a968,violence,54,21,21,1:makes_better,-0.010247768986370032
loo,v6_only,"Furious about what her son had done, she got him on the phone and started to",nn_andstartedto_3181a968,violence,54,21,21,1:makes_worse,-0.00804107134594001
loo,v6_only,"Furious about what her son had done, she got him on the phone and started to",nn_andstartedto_3181a968,violence,54,21,21,1:mundanity,-0.007513355299409996
loo,v6_only,"Furious about what her son had done, she got him on the phone and started to",nn_andstartedto_3181a968,violence,54,21,21,1:superego,-0.007092049622971386
loo,v6_only,"Furious about what her son had done, she got him on the phone and started to",nn_andstartedto_3181a968,violence,54,21,21,1:vocalisation,-0.002394797749362354
loo,v6_only,In her statement to the police she described how he had,nn_howhehad_14ee3247,violence,72,20,20,emp_mean,0.033732411353842195
loo,v6_only,In her statement to the police she described how he had,nn_howhehad_14ee3247,violence,72,20,20,names12,0.01308880159364112
loo,v6_only,In her statement to the police she described how he had,nn_howhehad_14ee3247,violence,72,20,20,bge_pcs,0.003760176970616813
loo,v6_only,In her statement to the police she described how he had,nn_howhehad_14ee3247,violence,72,20,20,bge_axis,0.002861619069231325
loo,v6_only,In her statement to the police she described how he had,nn_howhehad_14ee3247,violence,72,20,20,logp,-0.0026660604504302743
loo,v6_only,In her statement to the police she described how he had,nn_howhehad_14ee3247,violence,72,20,20,names_logp,0.016316821050122
loo,v6_only,In her statement to the police she described how he had,nn_howhehad_14ee3247,violence,72,20,20,1:aggression,-0.0075847028573026165
loo,v6_only,In her statement to the police she described how he had,nn_howhehad_14ee3247,violence,72,20,20,1:deliberation,-0.00457733374975855
loo,v6_only,In her statement to the police she described how he had,nn_howhehad_14ee3247,violence,72,20,20,1:directedness,-0.007256444542955043
loo,v6_only,In her statement to the police she described how he had,nn_howhehad_14ee3247,violence,72,20,20,1:fit,-0.0028991402892086793
loo,v6_only,In her statement to the police she described how he had,nn_howhehad_14ee3247,violence,72,20,20,1:harm,-0.004823882733216989
loo,v6_only,In her statement to the police she described how he had,nn_howhehad_14ee3247,violence,72,20,20,1:hedged,-0.0005076626281195207
loo,v6_only,In her statement to the police she described how he had,nn_howhehad_14ee3247,violence,72,20,20,1:interiority,-0.006399491951522007
loo,v6_only,In her statement to the police she described how he had,nn_howhehad_14ee3247,violence,72,20,20,1:makes_better,-0.006652416608809331
loo,v6_only,In her statement to the police she described how he had,nn_howhehad_14ee3247,violence,72,20,20,1:makes_worse,-0.007028471926496582
loo,v6_only,In her statement to the police she described how he had,nn_howhehad_14ee3247,violence,72,20,20,1:mundanity,-0.006215688232813932
loo,v6_only,In her statement to the police she described how he had,nn_howhehad_14ee3247,violence,72,20,20,1:superego,-0.004808282231195227
loo,v6_only,In her statement to the police she described how he had,nn_howhehad_14ee3247,violence,72,20,20,1:vocalisation,-0.004391544137924752
loo,v6_only,"The girl talked back one more time, and her mother",nn_andhermother_e861e120,violence,78,20,20,emp_mean,0.01675392300096845
loo,v6_only,"The girl talked back one more time, and her mother",nn_andhermother_e861e120,violence,78,20,20,names12,0.0060436329626241125
loo,v6_only,"The girl talked back one more time, and her mother",nn_andhermother_e861e120,violence,78,20,20,bge_pcs,0.015630309128910058
loo,v6_only,"The girl talked back one more time, and her mother",nn_andhermother_e861e120,violence,78,20,20,bge_axis,-0.01018128063230228
loo,v6_only,"The girl talked back one more time, and her mother",nn_andhermother_e861e120,violence,78,20,20,logp,-0.00663574524109567
loo,v6_only,"The girl talked back one more time, and her mother",nn_andhermother_e861e120,violence,78,20,20,names_logp,0.004531558319800344
loo,v6_only,"The girl talked back one more time, and her mother",nn_andhermother_e861e120,violence,78,20,20,1:aggression,-0.010392020250931777
loo,v6_only,"The girl talked back one more time, and her mother",nn_andhermother_e861e120,violence,78,20,20,1:deliberation,-0.005007396108053008
loo,v6_only,"The girl talked back one more time, and her mother",nn_andhermother_e861e120,violence,78,20,20,1:directedness,-0.008462414420219666
loo,v6_only,"The girl talked back one more time, and her mother",nn_andhermother_e861e120,violence,78,20,20,1:fit,-0.0070901319267293594
