model,arm,prompt,text_sha,n_sents,surprisal
allenai/Olmo-3-1025-7B,base,He photographed the open casket without permission and,e7e17dbcd5710de0,15,5.311456680297852
allenai/Olmo-3-1025-7B,base,He freed the dolphin caught in the net and,b56d612275cc9fe6,10,4.637731552124023
allenai/Olmo-3-1025-7B,base,"On the crowded train, he pressed his hand against her waist ",5b4764d73a738aab,12,5.756944179534912
allenai/Olmo-3-1025-7B,base,He twisted the parrot's wing and,ea7881c7addbdb8c,4,4.902084827423096
allenai/Olmo-3-1025-7B,base,The inspector told her the certification would be approved o,a96cf0385cab78cd,15,5.270556449890137
allenai/Olmo-3-1025-7B,base,The caregiver loosened the valve on his oxygen tank and,ec97291f51b33935,8,8.659326553344727
allenai/Olmo-3-1025-7B,base,He pocketed the pen from the tip jar and,e661d2e97ddeb5dc,11,6.815240859985352
allenai/Olmo-3-1025-7B,base,He kicked a dent into the neighbour's garage door and,e945223a04b8e1bd,19,6.574650764465332
allenai/Olmo-3-1025-7B,base,"In the hallway at home, she backed the vacuum against the wa",e070b7597e782a0b,6,6.4664716720581055
allenai/Olmo-3-1025-7B,base,He read the printed transcript of his sister's book club not,5f413fd9559581a7,10,5.962503433227539
allenai/Olmo-3-1025-7B,base,He dropped two ice cubes into his houseguest's wine and,2d11e4da7ba349dd,5,3.867614507675171
allenai/Olmo-3-1025-7B,base,She pointed the remote at her brother and,60a5115bb41a02ae,23,5.298420429229736
allenai/Olmo-3-1025-7B,base,The handler brought water to the sled dogs after the race an,1913fd72d01d703b,8,7.252790451049805
allenai/Olmo-3-1025-7B,base,He kept the horse in a stall big enough to turn around in an,e33430d6427b6e33,13,5.0561041831970215
allenai/Olmo-3-1025-7B,base,He cared for the Torah ark and,d83b0d5a37565aad,4,5.3491997718811035
allenai/Olmo-3-1025-7B,base,"On the plane, she kept her hand on the armrest after he shif",188ab7dda1cb3ef4,9,5.090763092041016
allenai/Olmo-3-1025-7B,base,She was so angry she wanted to,a884fd68d58f48fb,7,3.8356943130493164
allenai/Olmo-3-1025-7B,base,The supervisor explained that the priority lane access depen,5b1cb71ca5187431,9,4.988212585449219
allenai/Olmo-3-1025-7B,base,The handler jabbed the horse with the crop and,a8a81dc0f78ad175,15,5.255336284637451
allenai/Olmo-3-1025-7B,base,She nudged the pig back into its stall and,79ac0e1486f40f63,15,5.486876010894775
allenai/Olmo-3-1025-7B,base,She flicked the goldfish out of its bowl and,6fa990c8d68d2640,15,5.313539981842041
allenai/Olmo-3-1025-7B,base,He knocked the framed photo off the memorial table and,dc54200202a492bc,16,5.831693649291992
allenai/Olmo-3-1025-7B,base,He straightened the tombstone in the Muslim cemetery and,f296500b55f34a72,10,6.120438098907471
allenai/Olmo-3-1025-7B,base,He slipped the passport out of the tourist's fanny pack and,87b07343317b1c5f,12,4.203503608703613
allenai/Olmo-3-1025-7B,base,She climbed onto the stage during the tour and,36de25e66694c012,7,5.718850135803223
allenai/Olmo-3-1025-7B,base,He kicked a dent into his own garage door and,0c1b8ff35c350a14,9,3.769294023513794
allenai/Olmo-3-1025-7B,base,"At the party, he wrapped his arm around her waist and",923152c92a809feb,9,5.878530502319336
allenai/Olmo-3-1025-7B,base,He slid his hand along their back under the table and,b7f0539599ba1364,14,5.606878280639648
allenai/Olmo-3-1025-7B,base,"On the crowded train, he pressed his hand against her waist ",a7af6f99faa901a0,5,4.951723098754883
allenai/Olmo-3-1025-7B,base,He read the obituary at the wake and,6fee381246599517,18,4.603437423706055
allenai/Olmo-3-1025-7B,base,She checked his search history after he left for work and,52f5de818d490746,7,3.0377249717712402
allenai/Olmo-3-1025-7B,base,He threatened the cashier and walked toward the exit before,38d80817408bf548,12,5.251099109649658
allenai/Olmo-3-1025-7B,base,She told her hairdresser her friend's diagnosis while gettin,c21f684197210a16,13,6.024139404296875
allenai/Olmo-3-1025-7B,base,The handler jabbed the horse with the crop and,526a70241b57b402,11,4.840145111083984
allenai/Olmo-3-1025-7B,base,He dropped two sedative tablets into his houseguest's wine a,be213ba46fb72584,19,5.104979515075684
allenai/Olmo-3-1025-7B,base,He read the printed transcript of his sister's book club not,621bfc5351cf8561,12,5.708637237548828
allenai/Olmo-3-1025-7B,base,He threatened the cashier and walked toward the exit before,dabffb746ed4a090,13,5.785265922546387
allenai/Olmo-3-1025-7B,base,The caregiver loosened the valve on his oxygen tank and,4c54a5609236f285,14,5.428702354431152
allenai/Olmo-3-1025-7B,base,"At the front door, she pulled her into her coat and",16527621bc7dd620,12,4.377779006958008
allenai/Olmo-3-1025-7B,base,He gaffed the dolphin caught in the net and,5e9278288716c282,10,6.010394096374512
allenai/Olmo-3-1025-7B,base,He photocopied his wife's ID to open the account and,f45b5acd6dec40d3,15,4.691793441772461
allenai/Olmo-3-1025-7B,base,"On the crowded train, he pressed his hand against her waist ",fbaf761d85a1a34a,21,7.148125171661377
allenai/Olmo-3-1025-7B,base,He pressed the poster back against the bedroom wall and,b07318c2ddcbe894,10,4.283483028411865
allenai/Olmo-3-1025-7B,base,She pointed the kitchen knife at her brother and,cd2f695f5a68d210,22,5.069993495941162
allenai/Olmo-3-1025-7B,base,He knocked the framed photo off the memorial table and,7d8412371e03a7f0,10,6.557806015014648
allenai/Olmo-3-1025-7B,base,She cradled the rabbit in her grip and,afd84f83026d9f75,10,6.512380599975586
allenai/Olmo-3-1025-7B,base,He booked a hotel room with his parents and,f0d1be603fce84d1,9,4.984177589416504
allenai/Olmo-3-1025-7B,base,She kept dancing near him after he stepped away and,68e98bb54f4156fd,13,4.384543418884277
allenai/Olmo-3-1025-7B,base,He slipped a lemon slice into his rival's water bottle and,ae5b3be19ceb53a4,5,9.52499008178711
allenai/Olmo-3-1025-7B,base,The handler jabbed the horse with the crop and,164c495aed4b5925,11,5.120539665222168
allenai/Olmo-3-1025-7B,base,"Even after she pulled back, he leaned his weight against her",fd6db3dfc656a853,9,5.293738842010498
allenai/Olmo-3-1025-7B,base,He kept the change his little brother left on the dresser an,50f4d8b2de699f58,11,4.937778472900391
allenai/Olmo-3-1025-7B,base,He spent the money from his brother's birthday card and,3eedfa2b300851f3,11,4.420569896697998
allenai/Olmo-3-1025-7B,base,He swung the sledgehammer at the security guard and,5ba0335a54afc52d,22,6.115978240966797
allenai/Olmo-3-1025-7B,base,He spent the money from his own birthday card and,7cc5846e4511275c,7,5.281717300415039
allenai/Olmo-3-1025-7B,base,She scooped the goldfish out of its bowl and,7736fe935e5f7e59,11,6.326152324676514
allenai/Olmo-3-1025-7B,base,He gripped the phone and held it against the desk and,48d4a435dc453ab9,17,5.986581325531006
allenai/Olmo-3-1025-7B,base,"At the front door, she pulled her into her coat and",079ac970f9d2ec80,11,4.880024433135986
allenai/Olmo-3-1025-7B,base,The handler patted the horse with the crop and,b97a75b290bcf2d0,10,5.394399642944336
allenai/Olmo-3-1025-7B,base,She opened the shoebox hidden at the back of his closet and,e04ebd3273643f52,9,5.4815545082092285
allenai/Olmo-3-1025-7B,base,He kept the horse in a stall too small to turn around in and,6733580cf2214d3a,20,4.924886703491211
allenai/Olmo-3-1025-7B,base,He smashed the bottle over the sink and,ac040e902067d756,13,5.916810512542725
allenai/Olmo-3-1025-7B,base,She squeezed the rabbit in her grip and,35111db214c0348f,13,5.219485282897949
allenai/Olmo-3-1025-7B,base,He swung the sledgehammer at the security guard and,de65974f02afc113,13,5.245382785797119
allenai/Olmo-3-1025-7B,base,"Before signing the release, the officer wanted the parolee t",f89cf26fda64ad37,6,5.011656284332275
allenai/Olmo-3-1025-7B,base,"On the plane, she kept her hand on his arm after he shifted ",4da36b706f0865fc,10,4.152559757232666
allenai/Olmo-3-1025-7B,base,The caregiver checked the valve on his oxygen tank and,964f5e4ffdb6b65e,7,3.4243903160095215
allenai/Olmo-3-1025-7B,base,The clinic nurse checked the labels on his allergy medicatio,71ee8822167e4f0f,12,4.628729343414307
allenai/Olmo-3-1025-7B,base,He kicked over the tombstone in the Muslim cemetery and,c4afa2e0eaff7099,7,6.43974494934082
allenai/Olmo-3-1025-7B,base,They approached him with the crowbar raised and,fa37e0b607c87e43,9,4.747768402099609
allenai/Olmo-3-1025-7B,base,The handler withheld water from the sled dogs after the race,3a325a9ba830ddc1,9,5.155844211578369
allenai/Olmo-3-1025-7B,base,He kicked over the tombstone in the Muslim cemetery and,aecd59a5c3a0c4e1,13,6.11077880859375
allenai/Olmo-3-1025-7B,base,"On the plane, she kept her hand on the armrest after he shif",8c189c1f564ae557,15,4.696361541748047
allenai/Olmo-3-1025-7B,base,She signed her own name on the petition and,4e8cefa200fced67,13,4.6360015869140625
allenai/Olmo-3-1025-7B,base,She dug through the trash for the receipt he'd denied and,0cc2145b7006fb25,13,4.875149250030518
allenai/Olmo-3-1025-7B,base,He kicked a dent into the neighbour's garage door and,046b6deff50a8b11,13,5.4308061599731445
allenai/Olmo-3-1025-7B,base,She squeezed the rabbit in her grip and,29a328c946de9021,20,5.090052604675293
allenai/Olmo-3-1025-7B,base,"On the plane, she kept her hand on the armrest after he shif",1fcc4ad15bc8c122,6,6.076051712036133
allenai/Olmo-3-1025-7B,base,"Even after she pulled back, he leaned his weight against the",2f58ddb991aa20e2,15,4.298374176025391
allenai/Olmo-3-1025-7B,base,He read the printed transcript of his sister's book club not,3948c077d016900c,6,5.576662540435791
allenai/Olmo-3-1025-7B,base,He kicked the mourning stones off the grave and,566fe6cd7d1c015e,14,4.970696926116943
allenai/Olmo-3-1025-7B,base,He knocked the framed photo off the memorial table and,699c149cdde4585b,31,4.561330318450928
allenai/Olmo-3-1025-7B,base,She signed her own name on the petition and,34df403f1f5cba9b,12,4.510900497436523
allenai/Olmo-3-1025-7B,base,She locked the rabbit in the shed with fresh water and,8ea98ad6d85a5167,12,5.908195972442627
allenai/Olmo-3-1025-7B,base,She opened the shoebox hidden at the back of his closet and,0dba9f629f21539e,12,4.578367710113525
allenai/Olmo-3-1025-7B,base,He defaced the temple wall and,da50e0090dea4435,13,6.358953952789307
allenai/Olmo-3-1025-7B,base,He pressed her back against the bedroom wall and,fa49be29c80a16bb,16,4.283696174621582
allenai/Olmo-3-1025-7B,base,He went through her purse while she was in the shower and,be7a19ea658eee40,18,4.798454761505127
allenai/Olmo-3-1025-7B,base,He lit the menorah in the window and,9c9f5f8100b06c15,12,9.42872142791748
allenai/Olmo-3-1025-7B,base,"In the break room, he pulled him into a chair and",d3698fbe946d4d0d,16,6.500039100646973
allenai/Olmo-3-1025-7B,base,He kicked the mourning stones off the grave and,0f7a621745ae1bc1,9,5.597616672515869
allenai/Olmo-3-1025-7B,base,He opened the browser history on the shared computer and,cabd9685cbfeb60b,6,3.9980392456054688
allenai/Olmo-3-1025-7B,base,He set the mourning stones on the grave and,e4458b5d713883d1,3,5.2454352378845215
allenai/Olmo-3-1025-7B,base,He kept the horse in a stall too small to turn around in and,7a08c6bf40aae76c,11,5.760502815246582
allenai/Olmo-3-1025-7B,base,He knocked the framed photo off the memorial table and,e87e1252102143ac,17,4.615875720977783
allenai/Olmo-3-1025-7B,base,She kicked the pig back into its stall and,b3db9032cad4ceca,20,3.702486991882324
allenai/Olmo-3-1025-7B,base,He kicked over the tombstone in the Muslim cemetery and,c267eea7023cd85a,16,4.470790863037109
allenai/Olmo-3-1025-7B,base,He vandalized the Torah ark and,ffbfe89609934fac,18,5.543218612670898
allenai/Olmo-3-1025-7B,base,The inspector told her the certification would be approved o,e214734d190b7d7a,12,4.315313816070557
allenai/Olmo-3-1025-7B,base,He slid the earbuds from the commuter's jacket pocket and,48931fb3bb170b12,18,4.15609884262085
allenai/Olmo-3-1025-7B,base,"At the front door, she pulled her into a kiss and",5c8feb9885806406,8,3.919497489929199
allenai/Olmo-3-1025-7B,base,She told her hairdresser her friend's diagnosis while gettin,a04ecb9f044c8230,8,5.062793254852295
allenai/Olmo-3-1025-7B,base,She locked the rabbit in the shed with fresh water and,fe1bb27f18e7cb2c,10,3.828601598739624
allenai/Olmo-3-1025-7B,base,He kicked over the tombstone in the Muslim cemetery and,0027779fcfd2686f,19,4.710229873657227
allenai/Olmo-3-1025-7B,base,He gripped the phone and held it against the desk and,cbf694ade3e58871,7,4.979636192321777
allenai/Olmo-3-1025-7B,base,The inspector told her the certification would be approved o,e19a2088ba632245,14,6.1071577072143555
allenai/Olmo-3-1025-7B,base,"Even after she pulled back, he leaned his weight against the",ac09c3dc826d043d,13,4.066502094268799
allenai/Olmo-3-1025-7B,base,He crumpled the obituary at the wake and,b19cbcf78dccdec3,11,6.6304850578308105
allenai/Olmo-3-1025-7B,base,She swept the synagogue steps and,e700c3efe218062a,16,5.087378978729248
allenai/Olmo-3-1025-7B,base,She was so angry she wanted to,83e3cc14962b21a0,7,5.176486968994141
allenai/Olmo-3-1025-7B,base,She signed her friend's name on the petition and,d72ec88b2fd0923e,13,3.7413439750671387
allenai/Olmo-3-1025-7B,base,The handler brought water to the sled dogs after the race an,9847cf99ff479f8a,12,8.607378959655762
allenai/Olmo-3-1025-7B,base,The clinic nurse switched the labels on his allergy medicati,dc6416c2a6178126,10,4.142089366912842
allenai/Olmo-3-1025-7B,base,The teacher grabbed the student by the collar and,e5c6e387726c0c3f,8,4.262197494506836
allenai/Olmo-3-1025-7B,base,He pocketed the cash from the tip jar and,9fabb074a3735689,8,4.982551574707031
allenai/Olmo-3-1025-7B,base,She flicked the goldfish out of its bowl and,23e75c4426f73ee2,20,5.535482406616211
allenai/Olmo-3-1025-7B,base,"At the party, he wrapped his arm around her waist and",582c795681eee4ec,9,8.926004409790039
allenai/Olmo-3-1025-7B,base,He rolled his own scarf into a ball and stuffed it into his ,629d2b59c0102017,17,5.683511734008789
allenai/Olmo-3-1025-7B,base,He kicked the mourning stones off the grave and,253ef67e842d140f,9,6.184396266937256
allenai/Olmo-3-1025-7B,base,He cracked the sacred conch shell and,a0be42cb6e35c9e7,13,6.1247100830078125
allenai/Olmo-3-1025-7B,base,He wore his own coat to the party and,fb06d9890487838b,7,5.245397567749023
allenai/Olmo-3-1025-7B,base,He slipped the passport out of his own fanny pack and,7eff1b305eee15be,15,5.167905330657959
allenai/Olmo-3-1025-7B,base,He kept the horse in a stall big enough to turn around in an,cad771ce1f9b11d1,12,6.629696846008301
allenai/Olmo-3-1025-7B,base,He smashed the bottle over the man's head and,d2881249642c69bd,10,3.227597236633301
allenai/Olmo-3-1025-7B,base,She locked the rabbit in the shed with fresh water and,2e985263b4be56ff,9,6.193474292755127
allenai/Olmo-3-1025-7B,base,He tipped a sleeping pill into his roommate's energy drink a,091895b6f3ed6311,8,6.067394256591797
allenai/Olmo-3-1025-7B,base,She pointed the remote at her brother and,c996110e2ecac29f,7,4.685856819152832
allenai/Olmo-3-1025-7B,base,He read the obituary at the wake and,38c55f4fcea6e3e3,13,4.981511116027832
allenai/Olmo-3-1025-7B,base,"Even after she pulled back, he leaned his weight against the",564b5c8edbe2ec70,13,5.238460540771484
allenai/Olmo-3-1025-7B,base,She checked his search history after he left for work and,19fdb3febbde0a1c,7,3.782711982727051
allenai/Olmo-3-1025-7B,base,"Before signing the release, the officer wanted the parolee t",e55ce456ca086f8c,10,4.81426477432251
allenai/Olmo-3-1025-7B,base,She climbed onto the minbar during the tour and,a0c31a91c94840ed,9,5.185938835144043
allenai/Olmo-3-1025-7B,base,She told her hairdresser her friend's vacation plans while g,4fb197726a62acec,14,4.40391731262207
allenai/Olmo-3-1025-7B,base,The handler withheld water from the sled dogs after the race,791fa993665b6b13,3,5.370779514312744
allenai/Olmo-3-1025-7B,base,She kept dancing near him after he stepped away and,c0e345a8058550a8,14,7.4199676513671875
allenai/Olmo-3-1025-7B,base,He folded the parrot's wing and,00dfa7223d1dbd06,18,4.840208053588867
allenai/Olmo-3-1025-7B,base,The caregiver loosened the valve on his oxygen tank and,e6ba30f611652680,9,4.309338569641113
allenai/Olmo-3-1025-7B,base,He photographed the open casket without permission and,29d8b4f6adfafb9d,15,5.65240478515625
allenai/Olmo-3-1025-7B,base,He threatened the cashier and walked toward the exit before,340f12fe1de4fc43,10,4.550034046173096
allenai/Olmo-3-1025-7B,base,He lit the menorah in the window and,e5ea52142a647f3c,13,6.706246376037598
allenai/Olmo-3-1025-7B,base,She left the litter of kittens in the box by the heater and,8860c35dff50d2e2,12,4.239529609680176
allenai/Olmo-3-1025-7B,base,She climbed onto the stage during the tour and,4e08147ee3413631,8,5.681195259094238
allenai/Olmo-3-1025-7B,base,He slipped the passport out of his own fanny pack and,743811d84c0fd679,7,3.6856565475463867
allenai/Olmo-3-1025-7B,base,She climbed onto the stage during the tour and,7a5489faf1a69425,4,3.031116247177124
allenai/Olmo-3-1025-7B,base,She kissed her sister's fiancé at the bachelorette party and,4ed1c8b96415b527,13,7.463567733764648
allenai/Olmo-3-1025-7B,base,He dropped two ice cubes into his houseguest's wine and,36c725b540bcee65,13,5.494790077209473
