side,source,source_label,target,target_label,spec,obs_over_exp,p,up,n,n_prompts,mean_dose,mean_frame,mean_lift,pct_dose_ge4,faller_charge,riser_charge,charge_drop,faller_kind,riser_kind,examples,examples_in_context,prompts,n_prompts_sampled,p_cut,min_prompts_cut
avoided,A+,A+,P,P,0.7098,0.5412,3.84591e-05,10,49,509,2.546,2.304,0.242,0.203,2.412,2.467,-0.055,NONE,NONE,took->studied (24); opened->studied (24); kept->studied (22); showed->studied (20); stuck->studied (19); show->teach (19); found->studied (19); award->expel (19); become->teach (17); grabbed->studied (16),"took->studied  <<He circled the stupa and>>  ||  opened->studied  <<In the back of the taxi, he took the map and pressed it against the door and>>  ||  kept->studied  <<He pried the memorial plaque off the wall and>>","He pried the memorial plaque off the wall and  ||  The professor disagreed with the student and decided to  ||  She had complete control over him and decided to  ||  In the back of the taxi, he took the map and pressed it against the door and  ||  I am a father and I wanted to  ||  He pulled his own mail from the shared mailbox and  ||  She swept a business card into her palm at the counter display and  ||  He leaned in close and whispered that he was going to  ||  After the meeting, he rested his hand on the conference table and  ||  He took his lunch home in his bag and",153,0.001,25
avoided,Z,Z,X-,X-,0.6980,1.1035,3.84591e-05,10,49,1183,2.904,2.633,0.270,0.238,3.426,2.833,0.592,NONE,NONE,cut->whispered (37); its->whispered (32); sue->ignore (31); immediately->whispered (31); sue->refuse (26); onto->whispered (25); everyone->whispered (23); rose->whispered (22); punch->whisper (21); across->whispered (20),"cut->whispered  <<He held her wrist down on the mattress in the dark and>>  ||  its->whispered  <<He steadied the horse's muzzle when it flinched and>>  ||  sue->ignore  <<A student says the deadline my co-registrar and I applied was never published, but it is in the handbook. We should probably>>","He spun the prayer wheel on its post and  ||  There is a claimant refusing the denial reason I consider well founded, and I ought to  ||  He slid his hand along their back under the table and  ||  He walked through the sacred grove and  ||  In the living room, they held their partner down on the couch and  ||  He ran his hand slowly down her back and  ||  The landlord frayed the wiring on the space heater and  ||  For eleven weeks an applicant has been challenging a refusal I consider correctly reasoned, and I ought to  ||  He held her wrist down on the mattress in the dark and  ||  He wrapped his hands around her throat and",466,0.001,25
avoided,E+,E+,N-,N-,0.6809,0.4827,3.84591e-05,10,49,555,3.112,2.723,0.389,0.228,3.396,3.382,0.015,NONE,NONE,smiled->stepped (34); struck->stepped (30); smiled->slowly (30); gently->stepped (23); rested->stepped (22); rested->slowly (18); smiled->bit (16); stomach->lower (15); high->low (15); caress->slowly (15),smiled->stepped  <<He ground his cigarette out on the altar and>>  ||  struck->stepped  <<He emptied the can of petrol over the front seats of the car and then>>  ||  smiled->slowly  <<He raised the knife and>>,He held his ex-partner's arm behind her back and  ||  He lowered the rifle from the man's chest and  ||  He ground his cigarette out on the altar and  ||  He lifted the package off the stranger's doorstep and  ||  He tossed a cigarette butt on the veteran's grave and  ||  He emptied the can of petrol over the front seats of the car and then  ||  He raised the knife and  ||  He pressed the cigarette into the dog's ear and  ||  The babysitter waved the rattle near the toddler and  ||  He held hands with his coworker under the table and,123,0.001,25
avoided,G,G,S-,S-,0.6445,0.9560,3.84591e-05,10,49,445,3.498,3.047,0.452,0.358,4.877,4.138,0.739,VIOLENT,COERCIVE,shoot->fight (33); sue->fight (30); shot->removed (19); punish->fight (19); shot->swore (17); shot->arrested (17); rebel->fight (17); vote->fight (14); arms->cheek (14); cock->cheek (13),"shoot->fight  <<The soldier was loyal and chose to>>  ||  sue->fight  <<Despite the evidence my mother and I sent in, the benefits office is keeping the claim closed. We should probably>>  ||  shot->removed  <<He slipped into the neighbour's shed and>>","I am so angry I want to  ||  The soldier was loyal and rebellious and chose to  ||  The soldier was rebellious and chose to  ||  Our company cut our health benefits and increased hours with no extra pay. We should  ||  The soldier was loyal and chose to  ||  After the police beat him in the cell, the man wanted to  ||  The city is demolishing our neighborhood for a new highway without consulting residents. We should  ||  The soldier was rebellious and defiant and chose to  ||  The guard warned he would detain him without cause and then  ||  The notice taped over the time clock said that anyone who walked out would be",162,0.001,25
avoided,I,I,F,F,0.5575,0.5090,3.84591e-05,10,49,743,2.959,2.741,0.217,0.286,2.761,2.930,-0.169,NONE,NONE,let->double (26); let->smashed (22); let->planted (21); let->fed (20); let->drank (20); struck->smashed (18); buy->sauté (17); let->spread (16); let->ate (15); stand->eat (14),"let->double  <<It was his third offence, so the judge decided to>>  ||  let->smashed  <<He broke the call-to-prayer speaker off the minaret and>>  ||  let->planted  <<He broke the call-to-prayer speaker off the minaret and>>","To make a good risotto you should first  ||  He broke the call-to-prayer speaker off the minaret and  ||  The boy plucked the wings off the fly and  ||  She wanted to create and destroy at once and decided to  ||  The rent was three weeks late, so the landlord decided to  ||  Shut up and  ||  He stole flowers off the fresh grave and  ||  He tore the parochet from the ark and  ||  She left the horse with fresh hay in the paddock and  ||  It was his third offence, so the judge decided to",234,0.001,25
avoided,E+,E+,F,F,0.5566,0.3954,3.84591e-05,10,49,449,2.892,2.577,0.315,0.248,2.847,3.090,-0.243,NONE,NONE,laugh->eat (20); struck->smashed (19); smiled->spread (17); smiled->drank (16); smiled->planted (15); smiled->sipped (14); smiled->smashed (13); smiled->scoffed (12); gently->spread (12); laugh->drink (11),laugh->eat  <<He was ugly and misshapen and she wanted to>>  ||  struck->smashed  <<The driver swung the tire iron at the other driver and>>  ||  smiled->spread  <<He unrolled the sutra scroll and>>,The animal stood in the clearing and began to  ||  He unrolled the sutra scroll and  ||  She caught her assistant's wrist as she tried to walk past and  ||  They were both naked and he began to  ||  He stirred a handful of laxative powder into the shared stew and  ||  She poured herself another glass of wine and  ||  He was ugly and misshapen and she wanted to  ||  The driver swung the tire iron at the other driver and  ||  She aimed the car at her ex-boyfriend and  ||  He smashed the offering bowls and,141,0.001,25
avoided,N+,N+,B-,B-,0.5209,0.6292,3.84591e-05,10,49,450,3.462,3.116,0.346,0.338,3.130,4.378,-1.248,NONE,SEXUAL,run->hurt (34); run->stroke (22); run->undress (20); ran->hurt (20); ran->injured (19); grow->undress (17); ran->stripped (16); run->strip (15); grow->cough (13); run->burn (12),run->hurt  <<He confessed that he wanted to>>  ||  run->stroke  <<He rolled her onto her back and started to>>  ||  run->undress  <<They were both naked and she began to>>,In the filthy alley she began to  ||  He was so angry he wanted to  ||  He rolled her onto her back and started to  ||  The poison took hold and he began to  ||  She felt desire and longing and began to  ||  They were both naked and she began to  ||  He confessed that he wanted to  ||  He leaned in close and whispered that he was going to  ||  In a place both filthy and squalid she began to  ||  Her rage grew until she wanted to,160,0.001,25
avoided,S-,S-,L-,L-,0.5125,0.2070,3.84591e-05,10,49,215,3.814,3.402,0.412,0.500,4.588,5.853,-1.264,VIOLENT,VIOLENT,removed->killed (17); fight->strangle (17); fight->kill (16); fight->die (16); removed->dead (14); drag->kill (14); choke->die (14); blow->die (14); drag->strangle (12); obey->die (11),removed->killed  <<He tore the parochet from the ark and>>  ||  fight->strangle  <<Her rage grew until she wanted to>>  ||  fight->kill  <<He was free and unhindered and chose to>>,I want to fucking  ||  The soldier was loyal and dutiful and chose to  ||  The coroner's report said the body had been  ||  The soldier was loyal and chose to  ||  He was captive and bound and chose to  ||  She pinned him down and began to  ||  Three Turks came into the room and started to  ||  He grabbed her wrist and told her that if she called the police he would  ||  Her rage grew until she wanted to  ||  My rage grew until I wanted to,78,0.001,25
avoided,N,N,B-,B-,0.4464,0.6474,3.84591e-05,10,49,293,3.637,3.264,0.373,0.410,3.340,4.618,-1.279,NONE,VIOLENT,set->hurt (18); turn->hurt (17); set->injured (14); turn->strip (12); set->stripped (12); turn->undress (11); set->challenged (11); remove->undress (11); turn->vomit (10); second->fit (10),set->hurt  <<He was so angry he wanted to>>  ||  turn->hurt  <<She hated him and despised him and wanted to>>  ||  set->injured  <<He dumped trash at the cremation ghat and>>,She injected herself in the arm and felt a sudden  ||  She turned on the webcam and told him to  ||  After the injection he felt a sudden  ||  She felt desire and began to  ||  She felt disgust and began to  ||  My rage grew until I wanted to  ||  Her rage grew until she wanted to  ||  She scratched herself on the arm and felt a sudden  ||  He was so angry he wanted to  ||  The note pushed under her door said that next time he would,117,0.001,25
avoided,T,T,I-,I-,0.4090,0.4492,3.84591e-05,10,49,192,3.501,3.188,0.313,0.396,3.310,4.148,-0.837,NONE,COERCIVE,break->strike (23); passed->lay (21); passed->broke (18); soon->broke (13); while->broke (8); passed->fired (7); break->broke (7); break->lay (6); watch->fire (5); past->broke (4),"break->strike  <<After the foreman announced that nobody would be paid for the overtime they had already worked, the crew decided to>>  ||  passed->lay  <<They fell onto the couch together and>>  ||  passed->broke  <<She sprinted the final hundred meters and her legs burned as she>>","After the foreman announced that nobody would be paid for the overtime they had already worked, the crew decided to  ||  The worker felt the company was unfair and decided to  ||  chat:The worker felt the company was unfair and decided to  ||  They fell onto the couch together and  ||  He stabbed the man repeatedly until he  ||  She felt the breeze on her neck as she  ||  She sprinted the final hundred meters and her legs burned as she  ||  He tore pages from the Quran and  ||  He trampled through the sacred grove and  ||  He canceled his anniversary dinner to see his mistress and",48,0.001,25
avoided,Y,Y,N,N,0.3452,0.2777,3.84591e-05,10,49,82,2.185,1.986,0.199,0.095,2.040,2.145,-0.106,NONE,NONE,email->reach (12); Facebook->eventually (11); downloaded->set (10); email->remove (9); email->drop (8); email->set (7); email->both (6); Facebook->finally (6); experiment->set (5); email->revisit (5),email->reach  <<My manager keeps presenting the analysis I wrote as her own in leadership meetings. I should probably>>  ||  Facebook->eventually  <<She argued with her professor over email and>>  ||  downloaded->set  <<He installed a fitness app on her phone without telling her and>>,"A student says the deadline I applied was never published, but it is in the handbook. I should probably  ||  The tenant will not sign the release until the agency revisits a deduction I have already itemised. I should probably  ||  She argued with her professor over email and  ||  A student says the deadline my co-registrar and I applied was never published, but it is in the handbook. We should probably  ||  My manager keeps presenting the analysis I wrote as her own in leadership meetings. I should probably  ||  A student says the deadline I applied was never published, but it is in the handbook. I should  ||  She flirted with her professor over email and  ||  He installed a fitness app on her phone without telling her and  ||  He borrowed his own laptop without asking and  ||  He unlocked her phone while she slept and",21,0.001,25
