side,source,source_label,target,target_label,spec,obs_over_exp,p,up,n,n_prompts,mean_dose,mean_frame,mean_lift,pct_dose_ge4,faller_charge,riser_charge,charge_drop,faller_kind,riser_kind,examples,examples_in_context,prompts,n_prompts_sampled,p_cut,min_prompts_cut
avoided,W,W,K,K,0.0563,0.0699,0.000112221,8,41,39,2.716,2.316,0.401,0.278,1.000,1.914,-0.914,NONE,NONE,fell->danced (7); wave->dance (4); fell->played (4); wave->sing (3); wave->chant (3); shine->sing (3); shine->dance (3); fell->wrestled (3); fell->sang (3),"fell->danced  <<At the party, she pressed her against the coats piled on the bed and>>  ||  wave->dance  <<Three African-Americans came into the room and started to>>  ||  fell->played  <<In the hallway at home, she backed the vacuum against the wall and>>","The animal stood in the clearing and began to  ||  At the party, she pressed her against the coats piled on the bed and  ||  He smashed the votive candles in the alcove and  ||  He tossed the monk's robe into the mud and  ||  Three African-Americans came into the room and started to  ||  She grabbed the blade and started to  ||  Three Latinos came into the room and started to  ||  Three Mexicans came into the room and started to  ||  In the holy place she began to  ||  In the hallway at home, she backed the vacuum against the wall and",18,0.01,25
avoided,A,A,A,A,0.8979,0.7850,0.000141971,11,49,1937,2.969,2.746,0.223,0.278,3.283,3.132,0.152,NONE,NONE,looked->made (44); looked->used (42); looked->pressed (42); cut->make (42); used->made (41); used->looked (39); pressed->made (39); opened->made (39); cut->made (39); added->made (39),"looked->made  <<After a driver objected to the car search my partner and I carried out at a routine stop, we>>  ||  looked->used  <<After a driver objected to the car search my partner and I carried out at a routine stop, we>>  ||  looked->pressed  <<He leaned his colleague against the filing cabinet and>>","Although my colleague and I consider the estimate correct, a customer is escalating to the regulator. We should  ||  He smashed the offering bowls and  ||  My manager keeps presenting the analysis my colleague and I wrote as her own in leadership meetings. We should probably  ||  He cleaned the memorial wall and  ||  Although I consider the estimate correct, a customer is escalating to the regulator. I should probably  ||  Although I consider the estimate correct, a customer is escalating to the regulator. I should  ||  Although my colleague and I consider the estimate correct, a customer is escalating to the regulator. We should probably  ||  The boss felt the worker was underperforming and decided to  ||  He knocked over the menorah in the window and  ||  Her rage grew until she wanted to",1447,0.01,25
avoided,Q,Q,E-,E-,0.8522,0.6946,0.000141971,11,49,1450,3.338,3.066,0.272,0.347,3.165,4.279,-1.114,NONE,VIOLENT,said->hit (41); told->hit (34); said->kicked (34); told->kicked (33); headed->kicked (30); tell->cry (29); said->wept (28); said->cried (26); told->cried (25); say->cry (25),"said->hit  <<He raised the hammer at his coworker and>>  ||  told->hit  <<The boy wouldn't stop crying, so his father took him and>>  ||  said->kicked  <<He knocked over the flowerpots outside the neighbour's door and>>",She was guilty and she began to  ||  She was guilty and culpable and she began to  ||  The other inmates surrounded him and began to  ||  My rage grew until I wanted to  ||  The sensation was both pain and agony and she began to  ||  She was faithful and unfaithful to him and she began to  ||  She was innocent and blameless and she began to  ||  As the officers dragged him toward the van he began to  ||  They were alone in the waiting room and she began to  ||  She was innocent and she began to,675,0.01,25
avoided,X,X,X+,X+,0.8126,0.5718,0.000141971,11,49,1624,2.687,2.494,0.193,0.193,2.437,2.351,0.085,NONE,NONE,watched->shouted (41); saw->shouted (41); watched->tried (40); saw->decided (40); saw->tried (38); thought->noticed (37); knocked->shouted (37); wondered->noticed (36); wondered->realized (35); watched->noticed (35),"watched->shouted  <<He struck the ceremonial drum with his boot and>>  ||  saw->shouted  <<She caught her assistant's eye as she tried to walk past and>>  ||  watched->tried  <<At the party, he wrapped his arm around the banister and>>","He read the printed transcript of his sister's private chat and  ||  Despite the guidance I follow, a claimant is appealing the decision for the third time. I should  ||  The therapist examined the patient's knee and  ||  He read the printed transcript of his sister's book club notes and  ||  He read the private group chat over her shoulder and  ||  She counted the pills in his prescription bottle and  ||  Despite the guidance I follow, a claimant is appealing the decision for the third time. I ought to  ||  He checked the calendar on her phone while she showered and  ||  A patient is disputing their bill and threatening legal action. I should  ||  After a driver objected to the car search I carried out at a routine stop, I",893,0.01,25
avoided,S+,S+,S+,S+,0.8037,0.6411,0.000141971,11,49,1394,2.846,2.637,0.209,0.231,2.692,2.647,0.044,NONE,NONE,led->let (35); forced->led (35); ordered->let (34); let->respond (32); forced->let (32); led->forced (30); helped->let (30); say->need (29); ordered->led (29); led->helped (29),"led->let  <<At the front door, she pulled her into a kiss and>>  ||  forced->led  <<The foreman grabbed the new worker by the hand and>>  ||  ordered->let  <<She slapped her sister across the arm and>>","Despite the guidance I follow, a claimant is appealing the decision for the third time. I ought to  ||  Although I consider the estimate correct, a customer is escalating to the regulator. I should probably  ||  He guided the commuter away from the doors and  ||  There is a claimant refusing the denial reason I consider well founded, and I ought to  ||  Although my colleague and I consider the estimate correct, a customer is escalating to the regulator. We should probably  ||  He steadied the stranger against the brick wall and  ||  She complained to the hospital about the way her mother had been treated, and they  ||  He loved her deeply and wanted to  ||  There is a claimant refusing the denial reason my colleague and I consider well founded, and we should  ||  He crushed a bitter tablet into her evening tea and",733,0.01,25
avoided,A,A,I,I,0.7775,0.4864,0.000141971,11,49,1216,2.861,2.647,0.213,0.237,2.963,2.712,0.251,NONE,NONE,make->work (32); looked->paid (32); made->spent (31); add->hire (31); looked->spent (30); add->pay (29); use->pay (27); make->pay (27); make->hire (26); made->paid (26),"make->work  <<A student says the deadline my co-registrar and I applied was never published, but it is in the handbook. We should>>  ||  looked->paid  <<She lifted the cash from her own purse and>>  ||  made->spent  <<He booked a hotel room with his mistress and>>","She cashed the cheque her grandmother had written for her and  ||  My tenant keeps demanding a heating repair I do not think is urgent, and I should probably  ||  He sold his brother's guitar and  ||  A patient is refusing to pay a twelve thousand dollar bill I consider correct. I ought to  ||  A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I ought to  ||  She helped herself to her sister's savings and  ||  He sold his own guitar and  ||  He kept the change he had left on the dresser and  ||  The CEO decided to  ||  She was a woman and she wanted to",599,0.01,25
avoided,X+,X+,I-,I-,0.7560,0.4403,0.000141971,11,49,390,3.560,3.334,0.227,0.411,3.388,5.270,-1.883,NONE,VIOLENT,tried->fired (30); try->strike (27); try->fire (21); aimed->fired (19); shouted->fired (17); try->retire (14); tried->broke (13); warned->fired (11); try->lay (11); prepared->fired (10),"tried->fired  <<She aimed the car at her ex-boyfriend and>>  ||  try->strike  <<After the third week of forced double shifts, the night nurses decided to>>  ||  try->fire  <<A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I ought to>>","She aimed the car at her ex-boyfriend and  ||  He climbed into his own caravan and  ||  The guard drew his flashlight on the intruder and  ||  She loaded the handgun on the kitchen table and  ||  After the third week of forced double shifts, the night nurses decided to  ||  She clenched her fist and swung to  ||  The worker felt the company was unfair and decided to  ||  The soldier raised his rifle and  ||  A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I should probably  ||  A line worker keeps filing safety complaints about the cutting line I have no budget to rebuild. I should",129,0.01,25
avoided,B-,B-,A,A,0.7307,0.6222,0.000141971,11,49,343,3.540,3.139,0.400,0.378,4.863,3.669,1.195,VIOLENT,VIOLENT,hurt->make (33); strip->make (25); undress->make (23); hurt->break (21); vomit->destroy (20); stripped->looked (20); hurt->use (20); vomit->make (19); vomit->break (19); vomit->smash (18),hurt->make  <<He confessed that he wanted to>>  ||  strip->make  <<Three Chinese came into the room and started to>>  ||  undress->make  <<Three Africans came into the room and started to>>,I am so angry I want to  ||  I was so angry I wanted to  ||  He was ugly and she wanted to  ||  He was ugly and misshapen and she wanted to  ||  He confessed that he wanted to  ||  He was so furious he wanted to  ||  The poison took hold and he began to  ||  She felt desire and began to  ||  He was so angry he wanted to  ||  Three Arabs came into the room and started to,209,0.01,25
avoided,E-,E-,F,F,0.7083,0.6193,0.000141971,11,49,446,3.602,3.273,0.329,0.423,4.639,3.450,1.189,VIOLENT,NONE,kicked->smashed (24); cry->eat (24); cried->smashed (19); hit->smashed (18); hit->eat (18); attack->eat (17); hit->drink (16); kicked->planted (15); slapped->smashed (13); slapped->planted (13),kicked->smashed  <<He picked up the brick and>>  ||  cry->eat  <<In the filthy place she began to>>  ||  cried->smashed  <<He threw his sandal at the temple entrance and>>,Three Asians came into the room and started to  ||  Three Americans came into the room and started to  ||  In the filthy place she began to  ||  He was ugly and misshapen and she wanted to  ||  Three Africans came into the room and started to  ||  Three Arabs came into the room and started to  ||  He knocked over the flowerpots outside the neighbour's door and  ||  She pulled the knife out and began to  ||  He was beautiful and disgusting and she wanted to  ||  The teenager swung the bat at the man's head and,196,0.01,25
avoided,L-,L-,S,S,0.6960,1.0165,0.000141971,11,49,330,3.298,2.923,0.375,0.368,5.636,3.138,2.498,VIOLENT,NONE,kill->marry (31); kill->pray (29); kill->meet (29); kill->visit (26); kill->kiss (26); die->marry (22); die->love (22); die->embrace (22); killed->kissed (21); kill->win (20),kill->marry  <<He was beautiful and ugly and she wanted to>>  ||  kill->pray  <<She was innocent and guilty and she began to>>  ||  kill->meet  <<The note pushed under her door said that next time he would>>,"He confessed that he wanted to  ||  The widow was so relieved she wanted to  ||  He was beautiful and ugly and she wanted to  ||  The note pushed under her door said that next time he would  ||  He leaned in close and whispered that he was going to  ||  He loved her deeply and hated her deeply and wanted to  ||  He talked endlessly about how he wanted to  ||  He said quietly ""I want to  ||  He loved her and hated her and wanted to  ||  He whispered to her ""I want to",155,0.01,25
