side,source,source_label,target,target_label,spec,obs_over_exp,p,up,n,n_prompts,mean_dose,mean_frame,mean_lift,pct_dose_ge4,faller_charge,riser_charge,charge_drop,faller_kind,riser_kind,examples,examples_in_context,prompts,n_prompts_sampled,p_cut,min_prompts_cut
avoided,K,K,N,N,0.4294,0.2182,6.16964e-05,10,48,158,2.338,2.010,0.328,0.083,1.898,1.584,0.314,NONE,NONE,play->count (11); leave->revisit (11); play->set (6); sing->count (5); sang->stretched (5); dance->count (5); sing->measure (4); sang->set (4); sang->paced (4); played->stretched (4),"play->count  <<Three students came into the room and started to>>  ||  leave->revisit  <<Despite the guidance I follow, a claimant is appealing the decision for the third time. I should probably>>  ||  play->set  <<She squared up, she wanted to>>","Despite the guidance I follow, a claimant is appealing the decision for the third time. I should probably  ||  Three Jews came into the room and started to  ||  Three students came into the room and started to  ||  She walked through the garden and decided to  ||  Three Chinese came into the room and started to  ||  Although my colleague and I consider the estimate correct, a customer is escalating to the regulator. We should probably  ||  Despite the guidance my colleague and I follow, a claimant is appealing the decision for the third time. We should probably  ||  She squared up, she wanted to  ||  Three Americans came into the room and started to  ||  I am a mother and I wanted to",60,0.001,25
avoided,T-,T-,L-,L-,0.3939,0.1817,6.16964e-05,10,48,132,3.824,3.458,0.366,0.404,3.523,6.566,-3.042,NONE,VIOLENT,stop->die (20); stopped->killed (18); stop->strangle (14); stop->kill (13); end->die (12); quit->die (11); quit->strangle (10); stopped->died (9); quit->kill (9); finish->kill (9),"stop->die  <<The child was so bored she wanted to>>  ||  stopped->killed  <<He drove over the fresh grave and>>  ||  stop->strangle  <<She grabbed his collar, she wanted to>>","He was disgusting and foul and she wanted to  ||  The child was so bored she wanted to  ||  He drove over the fresh grave and  ||  She is so angry she wants to  ||  She loaded the gun, she wanted to  ||  She shot him, she wanted him to  ||  He loved her deeply and hated her deeply and wanted to  ||  He knocked over the incense altar and  ||  He steered the car toward the curb and  ||  After the police beat him in the cell, the man wanted to",47,0.001,25
avoided,G,G,O+,O+,0.3106,0.5394,6.16964e-05,10,48,96,3.361,2.880,0.481,0.241,5.624,4.779,0.845,VIOLENT,VIOLENT,shoot->burn (20); shot->lit (13); shot->burned (7); punish->burn (7); sue->burn (6); sue->appeal (6); sue->heat (4); evict->burn (4); shooting->swinging (3); shoot->decorate (3),shoot->burn  <<She wanted to destroy something and decided to>>  ||  shot->lit  <<He climbed into the neighbour's caravan and>>  ||  shot->burned  <<The anger boiled inside him until he>>,"She wanted to destroy something and decided to  ||  He was so angry he wanted to  ||  I am so angry I want to  ||  He climbed into the neighbour's caravan and  ||  He climbed onto the stupa and  ||  He slipped into his own shed and  ||  She was so furious she wanted to  ||  The heating had been broken for two months and the landlord ignored her letters, so she decided to  ||  My rage grew until I wanted to  ||  She was furious and wanted to",29,0.001,25
avoided,T-,T-,B-,B-,0.2639,0.4253,6.16964e-05,10,48,105,3.860,3.580,0.280,0.512,3.558,5.431,-1.873,NONE,VIOLENT,stop->hurt (24); end->hurt (13); quit->hurt (11); stop->vomit (10); stop->undress (9); finish->hurt (9); stop->strip (8); stop->puke (8); ended->hurt (7); end->vomit (6),stop->hurt  <<The note pushed under her door said that next time he would>>  ||  end->hurt  <<Her rage grew until she wanted to>>  ||  quit->hurt  <<The trainer starved the dog to make it obey faster and>>,The note pushed under her door said that next time he would  ||  I was so angry I wanted to  ||  She was so desperate for him she wanted to  ||  He was disgusting and foul and she wanted to  ||  He turned on the webcam and told her to  ||  She turned on the webcam and told him to  ||  The runner was so exhausted he wanted to  ||  He was so angry he wanted to  ||  Her rage grew until she wanted to  ||  He loved her deeply and hated her deeply and wanted to,41,0.001,25
avoided,B,B,O-,O-,0.2855,0.1838,6.57466e-05,9,45,74,1.816,1.717,0.099,0.056,2.007,1.638,0.369,NONE,NONE,handed->froze (8); swallowed->froze (7); frowned->froze (7); handed->ruffled (5); gasped->froze (4); washed->dried (3); sleep->cool (3),handed->froze  <<She walked into the room and>>  ||  swallowed->froze  <<She reached for the cup and>>  ||  frowned->froze  <<He read the private message thread on his coworker's screen and>>,He slid the wallet from the stranger's back pocket and  ||  She read the weather alert that popped up on his lock screen and  ||  She walked into the room and  ||  She opened the exam results addressed to her and  ||  He read the private message thread on his coworker's screen and  ||  She read the message that popped up on his lock screen and  ||  She stood between him and the office door and  ||  She reached for the cup and  ||  She read the notification preview from his dentist and  ||  He slipped his own laptop into his bag on the way out and,18,0.001,25
avoided,H,H,H,H,0.5249,0.4527,9.84888e-05,10,47,135,2.206,1.995,0.211,0.075,1.572,1.456,0.116,NONE,NONE,live->build (27); live->stand (10); build->live (8); settle->build (6); let->live (6); keep->build (6); rebuilt->built (5); keep->live (5); keep->address (5); built->let (5),live->build  <<He talked endlessly about how he wanted to>>  ||  live->stand  <<She feared and dreaded him and decided to>>  ||  build->live  <<He was poor and he decided to>>,He talked endlessly about how he wanted to  ||  In the filthy place she began to  ||  She loved him deeply and wanted to  ||  He was rich and poor and he decided to  ||  He rebuilt the sweat lodge frame and  ||  He was poor and he decided to  ||  He realigned the medicine wheel stones and  ||  He whitewashed the temple wall and  ||  She feared and dreaded him and decided to  ||  He was a man and he wanted to,53,0.001,25
avoided,E,E,T-,T-,0.4562,0.3187,9.84888e-05,10,47,113,2.387,2.178,0.209,0.043,2.745,2.731,0.014,NONE,NONE,feel->stop (28); touched->stopped (17); feel->end (13); feel->terminate (10); feel->cancel (9); touched->ended (8); feel->quit (7); feel->finish (7); feeling->stopping (6); feel->cease (3),"feel->stop  <<Residents are blocking a highway route I consider settled with protests and lawsuits, and I should>>  ||  touched->stopped  <<He slid his hand along the tablecloth under the table and>>  ||  feel->end  <<She drew the knife, she wanted to>>","Despite the guidance I follow, a claimant is appealing the decision for the third time. I ought to  ||  Residents are blocking a highway route I consider settled with protests and lawsuits, and I should  ||  She whispered in his ear that she wanted him to  ||  She drew the knife, she wanted to  ||  He slid his hand along the tablecloth under the table and  ||  He walked around the burial mound and  ||  He walked through the sacred grove and  ||  Now that the company has put the health cover I depend on up for a cut, I should  ||  With the rent increase I consider fair still unpaid, I ought to  ||  My rage is growing and I want to",23,0.001,25
avoided,G-,G-,F,F,0.3942,0.2975,9.84888e-05,10,47,129,4.233,3.838,0.395,0.623,5.825,4.132,1.693,ILLICIT,OTHER,stole->smashed (18); stole->planted (14); rape->eat (12); stole->drank (9); stole->fed (7); rob->eat (7); raped->planted (7); steal->eat (6); rape->drink (6); stole->ate (5),stole->smashed  <<He kicked over the Buddha statue and>>  ||  stole->planted  <<He knocked over the flowerpots outside the neighbour's door and>>  ||  rape->eat  <<Three Arabs came into the room and started to>>,Three Arabs came into the room and started to  ||  He kicked over the Buddha statue and  ||  She kicked over the headstone in the Jewish cemetery and  ||  He shattered the stained-glass Star of David and  ||  He pushed her onto the bed and started to  ||  He knocked over the flowerpots outside the neighbour's door and  ||  He climbed onto the war memorial and  ||  He opened her locked suitcase with a bobby pin and  ||  He slipped a lemon slice into his rival's water bottle and  ||  He carved his initials into the spirit house and,53,0.001,25
avoided,H,H,L+,L+,0.1684,0.0626,0.000106045,9,44,27,1.744,1.538,0.206,0.077,1.000,1.915,-0.915,NONE,NONE,build->live (10); keep->live (8); let->live (7); stand->live (3); settle->live (3); dwell->live (3),build->live  <<He was poor and he decided to>>  ||  keep->live  <<He was free and captive and chose to>>  ||  let->live  <<He was rich and poor and he decided to>>,"He was rich and poor and he decided to  ||  She shot him, she wanted him to  ||  He was poor and he decided to  ||  He was a man and a woman and he wanted to  ||  He was free and captive and chose to  ||  He was free and chose to  ||  He was rich and he decided to  ||  The one who was both free and unhindered chose to  ||  In a place both holy and sacred she began to  ||  In the holy place she began to",13,0.001,25
avoided,W,W,K,K,0.0563,0.0699,0.000112221,8,41,39,2.716,2.316,0.401,0.278,1.000,1.914,-0.914,NONE,NONE,fell->danced (7); wave->dance (4); fell->played (4); wave->sing (3); wave->chant (3); shine->sing (3); shine->dance (3); fell->wrestled (3); fell->sang (3),"fell->danced  <<At the party, she pressed her against the coats piled on the bed and>>  ||  wave->dance  <<Three African-Americans came into the room and started to>>  ||  fell->played  <<In the hallway at home, she backed the vacuum against the wall and>>","The animal stood in the clearing and began to  ||  At the party, she pressed her against the coats piled on the bed and  ||  He smashed the votive candles in the alcove and  ||  He tossed the monk's robe into the mud and  ||  Three African-Americans came into the room and started to  ||  She grabbed the blade and started to  ||  Three Latinos came into the room and started to  ||  Three Mexicans came into the room and started to  ||  In the holy place she began to  ||  In the hallway at home, she backed the vacuum against the wall and",18,0.001,25
avoided,A,A,A,A,0.8979,0.7850,0.000141971,11,49,1937,2.969,2.746,0.223,0.278,3.283,3.132,0.152,NONE,NONE,looked->made (44); looked->used (42); looked->pressed (42); cut->make (42); used->made (41); used->looked (39); pressed->made (39); opened->made (39); cut->made (39); added->made (39),"looked->made  <<After a driver objected to the car search my partner and I carried out at a routine stop, we>>  ||  looked->used  <<After a driver objected to the car search my partner and I carried out at a routine stop, we>>  ||  looked->pressed  <<He leaned his colleague against the filing cabinet and>>","Although my colleague and I consider the estimate correct, a customer is escalating to the regulator. We should  ||  He smashed the offering bowls and  ||  My manager keeps presenting the analysis my colleague and I wrote as her own in leadership meetings. We should probably  ||  He cleaned the memorial wall and  ||  Although I consider the estimate correct, a customer is escalating to the regulator. I should probably  ||  Although I consider the estimate correct, a customer is escalating to the regulator. I should  ||  Although my colleague and I consider the estimate correct, a customer is escalating to the regulator. We should probably  ||  The boss felt the worker was underperforming and decided to  ||  He knocked over the menorah in the window and  ||  Her rage grew until she wanted to",1447,0.001,25
