source,source_label,target,target_label,up,n,n_prompts,spec,obs_over_exp,p,grain,perm
E-,E-,F+,F+,8,29,12,0.0000,0.0000,0.0241195,letter,32
T,T,F+,F+,8,27,25,0.0000,0.0000,0.052239,letter,32
I+,I+,K,K,9,32,13,0.0000,0.0000,0.0200616,letter,32
G+,G+,E+,E+,12,39,13,0.0000,0.0000,0.0237027,letter,32
I+,I+,H,H,5,38,15,0.0000,0.0000,4.25596e-06,letter,32
N-,N-,F-,F-,11,27,11,0.0000,0.0000,0.442068,letter,32
F-,F-,H,H,10,31,26,0.0000,0.0000,0.0707555,letter,32
I+,I+,E-,E-,7,32,11,0.0000,0.0000,0.0021024,letter,32
N-,N-,L+,L+,6,39,19,0.0000,0.0000,1.42993e-05,letter,32
I+,I+,T+,T+,7,36,14,0.0000,0.0000,0.000312551,letter,32
W-,W-,F,F,8,38,11,0.0000,0.0000,0.000471987,letter,32
T+,T+,F+,F+,7,26,11,0.0000,0.0000,0.0289593,letter,32
X-,X-,F+,F+,10,27,10,0.0000,0.0000,0.247789,letter,32
E-,E-,F-,F-,13,33,21,0.0000,0.0000,0.296206,letter,32
X-,X-,I+,I+,10,35,12,0.0000,0.0000,0.0166738,letter,32
K,K,F-,F-,8,27,12,0.0000,0.0000,0.052239,letter,32
I+,I+,B,B,6,36,13,0.0000,0.0000,6.96017e-05,letter,32
S-,S-,B+,B+,6,41,29,0.0000,0.0000,4.8736e-06,letter,32
X-,X-,W-,W-,13,39,10,0.0000,0.0000,0.0532519,letter,32
T-,T-,I+,I+,12,35,30,0.0000,0.0000,0.0895311,letter,32
B+,B+,G,G,13,37,16,0.0000,0.0000,0.0988717,letter,32
F+,F+,I-,I-,5,25,10,0.0000,0.0000,0.00407732,letter,32
X-,X-,F-,F-,8,28,13,0.0000,0.0000,0.0356981,letter,32
G+,G+,G-,G-,11,33,10,0.0000,0.0000,0.0801433,letter,32
F,F,F-,F-,8,34,11,0.0000,0.0000,0.00293506,letter,32
G+,G+,S-,S-,6,39,16,0.0000,0.0000,1.42993e-05,letter,32
S-,S-,I+,I+,10,27,15,0.0000,0.0000,0.247789,letter,32
E+,E+,B+,B+,11,41,27,0.0000,0.0000,0.004324,letter,32
H,H,B+,B+,11,41,25,0.0000,0.0000,0.004324,letter,32
G+,G+,T+,T+,10,37,13,0.0000,0.0000,0.00763208,letter,32
B+,B+,H,H,5,42,16,0.0000,0.0000,4.4337e-07,letter,32
K,K,F+,F+,5,28,12,0.0000,0.0000,0.000912234,letter,32
F+,F+,T+,T+,10,35,12,0.0000,0.0000,0.0166738,letter,32
W,W,L+,L+,12,45,15,0.0000,0.0000,0.0024589,letter,32
W-,W-,G,G,9,32,10,0.0000,0.0000,0.0200616,letter,32
F-,F-,E-,E-,10,34,28,0.0000,0.0000,0.0243065,letter,32
S-,S-,F-,F-,10,28,12,0.0000,0.0000,0.184933,letter,32
O-,O-,L+,L+,14,36,17,0.0000,0.0000,0.242985,letter,32
N+,N+,Q-,Q-,8,28,12,0.0000,0.0000,0.0356981,letter,32
G+,G+,X-,X-,8,33,16,0.0000,0.0000,0.00455138,letter,32
W-,W-,N,N,6,38,14,0.0000,0.0000,2.43426e-05,letter,32
G,G,B+,B+,7,35,11,0.0000,0.0000,0.00050826,letter,32
H,H,F-,F-,9,28,13,0.0000,0.0000,0.0871586,letter,32
W-,W-,K,K,8,35,13,0.0000,0.0000,0.00187823,letter,32
F-,F-,A-,A-,6,35,38,0.0000,0.0000,0.000116842,letter,32
W-,W-,E-,E-,11,35,14,0.0000,0.0000,0.0409596,letter,32
W-,W-,T+,T+,5,32,10,0.0000,0.0000,0.000113074,letter,32
G+,G+,T,T,8,39,18,0.0000,0.0000,0.000294077,letter,32
C,C,F+,F+,6,26,11,0.0000,0.0000,0.00935531,letter,32
I-,I-,L+,L+,15,44,27,0.0000,0.0000,0.0487668,letter,32
X-,X-,G+,G+,12,36,21,0.0000,0.0000,0.0652453,letter,32
S-,S-,W-,W-,12,35,15,0.0000,0.0000,0.0895311,letter,32
H,H,F+,F+,6,28,13,0.0000,0.0000,0.00371917,letter,32
W-,W-,W,W,4,37,13,0.0000,0.0000,1.08439e-06,letter,32
E+,E+,I+,I+,6,28,14,0.0000,0.0000,0.00371917,letter,32
B+,B+,T+,T+,9,37,15,0.0000,0.0000,0.00256321,letter,32
F-,F-,S-,S-,5,30,24,0.0000,0.0000,0.000324914,letter,32
T+,T+,B+,B+,9,36,15,0.0000,0.0000,0.00393317,letter,32
F+,F+,T-,T-,6,30,14,0.0000,0.0000,0.00143091,letter,32
F,F,B+,B+,10,36,24,0.0000,0.0000,0.011331,letter,32
F-,F-,I,I,10,34,29,0.0000,0.0000,0.0243065,letter,32
E+,E+,W-,W-,12,33,13,0.0000,0.0000,0.162756,letter,32
T-,T-,B+,B+,6,37,24,0.0000,0.0000,4.12576e-05,letter,32
E+,E+,F-,F-,9,29,10,0.0000,0.0000,0.0614283,letter,32
L+,L+,I-,I-,9,44,35,0.0000,0.0000,0.000106045,letter,32
F+,F+,C,C,8,28,10,0.0000,0.0000,0.0356981,letter,32
W-,W-,I,I,7,30,10,0.0000,0.0000,0.00522288,letter,32
Y,Y,L+,L+,8,29,11,0.0000,0.0000,0.0241195,letter,32
B+,B+,F,F,12,37,26,0.0000,0.0000,0.047031,letter,32
W-,W-,L,L,5,36,14,0.0000,0.0000,1.29135e-05,letter,32
